stamp,session,status,lat,lon,alt,cov_xx,cov_yy,cov_zz,x,y,z
1785472354.999722004,20260731_132539,2,36.843305300,128.092951400,298.0260,0.000196,0.000196,0.001089,34.5018,-29.7869,0.0000
1785472355.999722004,20260731_132539,2,36.843311200,128.092963500,297.9590,0.000196,0.000196,0.000900,35.5811,-29.1322,0.0000
1785472356.999722004,20260731_132539,2,36.843316600,128.092975400,297.9170,0.000256,0.000256,0.001296,36.6426,-28.5329,0.0000
1785472357.999722004,20260731_132539,2,36.843322500,128.092987300,297.8570,0.000225,0.000225,0.001225,37.7041,-27.8781,0.0000
1785472358.999722004,20260731_132539,2,36.843327700,128.093000000,297.8800,0.000196,0.000196,0.001156,38.8369,-27.3010,0.0000
1785472359.999722004,20260731_132539,2,36.843332700,128.093012700,297.8530,0.000225,0.000225,0.001089,39.9697,-26.7461,0.0000
1785472360.999721766,20260731_132539,2,36.843338000,128.093025400,297.8170,0.000225,0.000225,0.001225,41.1025,-26.1579,0.0000
1785472361.999721766,20260731_132539,2,36.843343700,128.093037400,297.8050,0.000256,0.000256,0.001369,42.1729,-25.5253,0.0000
1785472362.999721766,20260731_132539,2,36.843349900,128.093050100,297.7700,0.000289,0.000289,0.001296,43.3057,-24.8372,0.0000
1785472363.999721766,20260731_132539,2,36.843355700,128.093062600,297.7460,0.000441,0.000441,0.001849,44.4206,-24.1935,0.0000
1785472364.999721766,20260731_132539,2,36.843361600,128.093075000,297.7430,0.000729,0.000729,0.002916,45.5267,-23.5387,0.0000
1785472365.999721527,20260731_132539,2,36.843367800,128.093087800,297.7510,0.000625,0.000625,0.002601,46.6684,-22.8506,0.0000
1785472366.999721527,20260731_132539,2,36.843374000,128.093101100,297.7670,0.000361,0.000361,0.001600,47.8548,-22.1626,0.0000
1785472367.999721527,20260731_132539,2,36.843379900,128.093114500,297.7840,0.000256,0.000256,0.001225,49.0500,-21.5078,0.0000
1785472368.999721527,20260731_132539,2,36.843386000,128.093127900,297.7800,0.000225,0.000225,0.001089,50.2453,-20.8308,0.0000
1785472369.999721527,20260731_132539,2,36.843392300,128.093141700,297.7670,0.000256,0.000256,0.001225,51.4762,-20.1316,0.0000
1785472370.999721289,20260731_132539,2,36.843398700,128.093155300,297.7510,0.000289,0.000289,0.001156,52.6893,-19.4213,0.0000
1785472371.999721289,20260731_132539,2,36.843405100,128.093169200,297.7640,0.000256,0.000256,0.001024,53.9291,-18.7110,0.0000
1785472372.999721289,20260731_132539,2,36.843411600,128.093183200,297.7700,0.000225,0.000225,0.000841,55.1779,-17.9897,0.0000
1785472373.999721289,20260731_132539,2,36.843418300,128.093197400,297.7860,0.000196,0.000196,0.000784,56.4445,-17.2461,0.0000
1785472374.999721050,20260731_132539,2,36.843424600,128.093211700,297.8010,0.000289,0.000289,0.000961,57.7200,-16.5469,0.0000
1785472375.999721050,20260731_132539,2,36.843431000,128.093226400,297.8080,0.000256,0.000256,0.000961,59.0312,-15.8366,0.0000
1785472376.999721050,20260731_132539,2,36.843437300,128.093241100,297.8190,0.000256,0.000256,0.000900,60.3424,-15.1374,0.0000
1785472377.999721050,20260731_132539,2,36.843443700,128.093256000,297.8080,0.000256,0.000256,0.001024,61.6715,-14.4272,0.0000
1785472378.999721050,20260731_132539,2,36.843449700,128.093271200,297.8070,0.000289,0.000289,0.000961,63.0273,-13.7613,0.0000
1785472379.999720812,20260731_132539,2,36.843455500,128.093286400,297.7910,0.000361,0.000361,0.001296,64.3831,-13.1176,0.0000
1785472380.999720812,20260731_132539,2,36.843460500,128.093303500,297.7380,0.000324,0.000324,0.001296,65.9084,-12.5627,0.0000
1785472381.999720812,20260731_132539,2,36.843462500,128.093321700,297.6320,0.000324,0.000324,0.001156,67.5318,-12.3407,0.0000
1785472382.999720812,20260731_132539,2,36.843464300,128.093338200,297.5330,0.000324,0.000324,0.001156,69.0035,-12.1409,0.0000
1785472383.999720573,20260731_132539,2,36.843466500,128.093354700,297.4280,0.000484,0.000484,0.001681,70.4753,-11.8968,0.0000
1785472384.999720573,20260731_132539,2,36.843469200,128.093371800,297.3710,0.000400,0.000400,0.001369,72.0006,-11.5971,0.0000
1785472385.999720573,20260731_132539,2,36.843470200,128.093389700,297.3380,0.000400,0.000400,0.001764,73.5972,-11.4861,0.0000
1785472386.999720335,20260731_132539,2,36.843471500,128.093407800,297.1880,0.000324,0.000324,0.001521,75.2117,-11.3418,0.0000
1785472387.999720335,20260731_132539,0,36.843471900,128.093426400,297.0740,0.024964,0.024964,0.088209,76.8708,-11.2974,0.0000
1785472388.999720335,20260731_132539,0,36.843472100,128.093443900,297.0450,0.006400,0.006400,0.024336,78.4318,-11.2752,0.0000
1785472389.999720335,20260731_132539,2,36.843472400,128.093460300,297.0200,0.000196,0.000196,0.000400,79.8946,-11.2419,0.0000
1785472390.999720097,20260731_132539,2,36.843473500,128.093476900,297.0290,0.000196,0.000196,0.000441,81.3753,-11.1198,0.0000
1785472391.999720097,20260731_132539,2,36.843474900,128.093493400,297.0010,0.000196,0.000196,0.000529,82.8470,-10.9644,0.0000
1785472392.999720097,20260731_132539,2,36.843476500,128.093510200,296.9910,0.000196,0.000196,0.000576,84.3456,-10.7868,0.0000
1785472393.999720097,20260731_132539,2,36.843478400,128.093527000,296.9170,0.000196,0.000196,0.000484,85.8441,-10.5760,0.0000
1785472394.999719858,20260731_132539,2,36.843480400,128.093543800,296.9240,0.000196,0.000196,0.000484,87.3426,-10.3540,0.0000
1785472395.999719858,20260731_132539,2,36.843482400,128.093560600,296.9150,0.000225,0.000225,0.000841,88.8411,-10.1320,0.0000
1785472396.999719858,20260731_132539,2,36.843484500,128.093577500,296.9200,0.000256,0.000256,0.001024,90.3486,-9.8989,0.0000
1785472397.999719858,20260731_132539,2,36.843487100,128.093594300,296.9250,0.000400,0.000400,0.001444,91.8471,-9.6104,0.0000
1785472398.999719620,20260731_132539,2,36.843491200,128.093609900,296.9460,0.000324,0.000324,0.001296,93.2386,-9.1553,0.0000
1785472399.999719620,20260731_132539,2,36.843495700,128.093626200,296.9540,0.000324,0.000324,0.001369,94.6925,-8.6559,0.0000
1785472400.999719620,20260731_132539,2,36.843500100,128.093642700,296.9770,0.000196,0.000196,0.000784,96.1643,-8.1676,0.0000
1785472401.999719620,20260731_132539,2,36.843504500,128.093660200,296.9650,0.000196,0.000196,0.000625,97.7252,-7.6792,0.0000
1785472402.999719381,20260731_132539,2,36.843507300,128.093676000,297.0700,0.000196,0.000196,0.000784,99.1346,-7.3685,0.0000
1785472403.999719381,20260731_132539,2,36.843511200,128.093691900,297.1950,0.000196,0.000196,0.000841,100.5528,-6.9357,0.0000
1785472404.999719381,20260731_132539,2,36.843515200,128.093708100,297.3370,0.000225,0.000225,0.000961,101.9978,-6.4917,0.0000
1785472405.999719143,20260731_132539,2,36.843519600,128.093723700,297.5420,0.000225,0.000225,0.000900,103.3893,-6.0034,0.0000
1785472406.999719143,20260731_132539,2,36.843524400,128.093740000,297.6510,0.000196,0.000196,0.000625,104.8432,-5.4707,0.0000
1785472407.999719143,20260731_132539,2,36.843529500,128.093756100,297.8130,0.000196,0.000196,0.000784,106.2793,-4.9046,0.0000
1785472408.999718904,20260731_132539,2,36.843533900,128.093772600,297.9310,0.000225,0.000225,0.000900,107.7510,-4.4163,0.0000
1785472409.999718904,20260731_132539,2,36.843538500,128.093788500,298.1290,0.000361,0.000361,0.001600,109.1693,-3.9058,0.0000
1785472410.999718904,20260731_132539,2,36.843542900,128.093804400,298.3060,0.000484,0.000484,0.001600,110.5875,-3.4175,0.0000
1785472411.999718666,20260731_132539,2,36.843547200,128.093820100,298.4840,0.000400,0.000400,0.001444,111.9879,-2.9402,0.0000
1785472412.999718666,20260731_132539,2,36.843551800,128.093836100,298.6210,0.000576,0.000576,0.002116,113.4151,-2.4297,0.0000
1785472413.999718666,20260731_132539,2,36.843556100,128.093852300,298.7930,0.000625,0.000625,0.001849,114.8601,-1.9525,0.0000
1785472414.999718428,20260731_132539,2,36.843559900,128.093868600,298.9460,0.000484,0.000484,0.001444,116.3140,-1.5307,0.0000
1785472415.999718428,20260731_132539,2,36.843563900,128.093884200,299.2200,0.000576,0.000576,0.001681,117.7055,-1.0868,0.0000
1785472416.999718428,20260731_132539,2,36.843568400,128.093900000,299.4030,0.000529,0.000529,0.001521,119.1148,-0.5874,0.0000
1785472417.999718189,20260731_132539,2,36.843572700,128.093916000,299.6000,0.000361,0.000361,0.001089,120.5420,-0.1101,0.0000
1785472418.999718189,20260731_132539,2,36.843577100,128.093932500,299.8200,0.000576,0.000576,0.002500,122.0138,0.3782,0.0000
1785472419.999717951,20260731_132539,2,36.843581900,128.093949300,300.0720,0.000529,0.000529,0.002209,123.5123,0.9109,0.0000
1785472420.999717951,20260731_132539,2,36.843587300,128.093965400,300.3510,0.000784,0.000784,0.003481,124.9484,1.5102,0.0000
1785472421.999717712,20260731_132539,2,36.843595300,128.093979700,300.4110,0.001444,0.001444,0.007225,126.2239,2.3981,0.0000
1785472422.999717712,20260731_132539,2,36.843604400,128.093986000,300.5560,0.001156,0.001156,0.005625,126.7858,3.4080,0.0000
1785472423.999717474,20260731_132539,2,36.843613400,128.093985900,300.3730,0.001089,0.001089,0.005476,126.7769,4.4068,0.0000
1785472424.999717474,20260731_132539,2,36.843618600,128.093979400,300.3770,0.001089,0.001089,0.005184,126.1971,4.9839,0.0000
1785472425.999717236,20260731_132539,0,36.843620000,128.093970600,300.3320,0.000529,0.000529,0.003364,125.4121,5.1393,0.0000
1785472426.999717236,20260731_132539,0,36.843618200,128.093959100,300.2810,0.000484,0.000484,0.002704,124.3864,4.9395,0.0000
1785472427.999716997,20260731_132539,0,36.843612800,128.093942600,300.2400,0.000576,0.000576,0.002500,122.9146,4.3402,0.0000
1785472428.999716997,20260731_132539,0,36.843609000,128.093929400,299.9070,0.001521,0.001521,0.004900,121.7372,3.9185,0.0000
1785472429.999716759,20260731_132539,0,36.843606900,128.093914600,299.6470,0.001024,0.001024,0.003969,120.4171,3.6854,0.0000
1785472430.999716759,20260731_132539,0,36.843603200,128.093898400,299.5380,0.002401,0.002401,0.007056,118.9721,3.2747,0.0000
1785472431.999716520,20260731_132539,0,36.843599200,128.093882200,299.5490,0.002601,0.002601,0.007744,117.5271,2.8308,0.0000
1785472432.999716520,20260731_132539,0,36.843594600,128.093865400,299.4090,0.005476,0.005476,0.021904,116.0285,2.3203,0.0000
1785472433.999716282,20260731_132539,0,36.843590300,128.093849400,299.1920,0.006241,0.006241,0.021609,114.6014,1.8430,0.0000
1785472434.999716282,20260731_132539,0,36.843585600,128.093833200,298.9550,0.012769,0.012769,0.039204,113.1564,1.3214,0.0000
1785472435.999716043,20260731_132539,0,36.843581400,128.093817300,298.7910,0.004900,0.004900,0.024649,111.7381,0.8553,0.0000
1785472436.999716043,20260731_132539,0,36.843577400,128.093801200,298.6440,0.005041,0.005041,0.015625,110.3021,0.4113,0.0000
1785472437.999715805,20260731_132539,2,36.843574900,128.093788000,298.0990,0.000256,0.000256,0.000576,109.1246,0.1339,0.0000
1785472438.999715805,20260731_132539,2,36.843570300,128.093772300,297.9800,0.000256,0.000256,0.000676,107.7242,-0.3767,0.0000
1785472439.999715567,20260731_132539,2,36.843566100,128.093757300,297.8850,0.000400,0.000400,0.001156,106.3863,-0.8428,0.0000
1785472440.999715567,20260731_132539,2,36.843562400,128.093742300,297.7690,0.000529,0.000529,0.001681,105.0483,-1.2534,0.0000
1785472441.999715328,20260731_132539,2,36.843559300,128.093729100,297.6250,0.000400,0.000400,0.001444,103.8709,-1.5975,0.0000
1785472442.999715328,20260731_132539,2,36.843556000,128.093715700,297.5570,0.000576,0.000576,0.002304,102.6757,-1.9637,0.0000
1785472443.999715328,20260731_132539,2,36.843552500,128.093701800,297.4750,0.000676,0.000676,0.002601,101.4358,-2.3522,0.0000
1785472444.999715090,20260731_132539,2,36.843549100,128.093687600,297.3230,0.000784,0.000784,0.003136,100.1692,-2.7295,0.0000
1785472445.999715090,20260731_132539,2,36.843546300,128.093673600,297.2070,0.000841,0.000841,0.003721,98.9204,-3.0403,0.0000
1785472446.999714851,20260731_132539,2,36.843544500,128.093658300,297.1000,0.000529,0.000529,0.002209,97.5557,-3.2401,0.0000
1785472447.999714851,20260731_132539,2,36.843542300,128.093643200,296.9920,0.000729,0.000729,0.004356,96.2088,-3.4842,0.0000
1785472448.999714613,20260731_132539,2,36.843540200,128.093627200,296.9450,0.000729,0.000729,0.003481,94.7817,-3.7173,0.0000
1785472449.999714613,20260731_132539,2,36.843539300,128.093611600,296.8610,0.000529,0.000529,0.003025,93.3902,-3.8172,0.0000
1785472450.999714375,20260731_132539,2,36.843540300,128.093596700,296.9100,0.000441,0.000441,0.002304,92.0611,-3.7062,0.0000
1785472451.999714375,20260731_132539,2,36.843542300,128.093579700,296.8590,0.000441,0.000441,0.001936,90.5448,-3.4843,0.0000
1785472452.999714136,20260731_132539,2,36.843545600,128.093564500,296.8050,0.000400,0.000400,0.001444,89.1889,-3.1181,0.0000
1785472453.999714136,20260731_132539,2,36.843550500,128.093548700,296.8220,0.000256,0.000256,0.000961,87.7796,-2.5743,0.0000
1785472454.999714136,20260731_132539,2,36.843557100,128.093534800,296.7930,0.000289,0.000289,0.001156,86.5397,-1.8418,0.0000
1785472455.999713898,20260731_132539,2,36.843564000,128.093524000,296.8190,0.000256,0.000256,0.001296,85.5764,-1.0761,0.0000
1785472456.999713898,20260731_132539,2,36.843572700,128.093514600,296.7990,0.000225,0.000225,0.000961,84.7379,-0.1106,0.0000
1785472457.999713659,20260731_132539,2,36.843582800,128.093507900,296.7420,0.000484,0.000484,0.001936,84.1403,1.0103,0.0000
1785472458.999713659,20260731_132539,2,36.843592600,128.093502000,296.7210,0.000484,0.000484,0.002209,83.6140,2.0979,0.0000
1785472459.999713421,20260731_132539,2,36.843603100,128.093499800,296.6420,0.000841,0.000841,0.003481,83.4178,3.2632,0.0000
1785472460.999713421,20260731_132539,2,36.843614200,128.093500600,296.4750,0.000900,0.000900,0.003844,83.4891,4.4951,0.0000
1785472461.999713182,20260731_132539,2,36.843625000,128.093503300,296.4860,0.000676,0.000676,0.002601,83.7299,5.6937,0.0000
1785472462.999713182,20260731_132539,0,36.843636000,128.093505400,296.2130,0.000900,0.000900,0.005776,83.9172,6.9145,0.0000
1785472463.999712944,20260731_132539,0,36.843647400,128.093506400,295.9620,0.000729,0.000729,0.006400,84.0064,8.1796,0.0000
1785472464.999712944,20260731_132539,0,36.843658900,128.093508600,296.0730,0.000841,0.000841,0.006084,84.2026,9.4559,0.0000
1785472465.999712944,20260731_132539,0,36.843670100,128.093511400,296.0190,0.001024,0.001024,0.008649,84.4524,10.6989,0.0000
1785472466.999712706,20260731_132539,0,36.843679500,128.093515200,296.0330,0.005476,0.005476,0.046225,84.7913,11.7421,0.0000
1785472467.999712706,20260731_132539,0,36.843691400,128.093519100,296.1660,0.020736,0.020736,0.229441,85.1392,13.0628,0.0000
1785472468.999712467,20260731_132539,0,36.843698000,128.093519400,295.6820,0.016129,0.016129,0.103684,85.1659,13.7952,0.0000
1785472469.999712467,20260731_132539,0,36.843697400,128.093519900,296.0580,0.006400,0.006400,0.038416,85.2105,13.7286,0.0000
1785472470.999712229,20260731_132539,0,36.843696900,128.093519800,296.1940,0.005776,0.005776,0.029929,85.2016,13.6731,0.0000
1785472471.999712229,20260731_132539,0,36.843696900,128.093520000,296.2820,0.006241,0.006241,0.033489,85.2195,13.6731,0.0000
1785472472.999711990,20260731_132539,0,36.843696800,128.093520200,296.3560,0.005929,0.005929,0.029241,85.2373,13.6621,0.0000
1785472473.999711990,20260731_132539,0,36.843696900,128.093520300,296.3360,0.006241,0.006241,0.020736,85.2462,13.6731,0.0000
1785472474.999711752,20260731_132539,0,36.843697200,128.093520700,296.2580,0.005329,0.005329,0.022500,85.2819,13.7064,0.0000
1785472475.999711752,20260731_132539,0,36.843697300,128.093521000,296.3020,0.005184,0.005184,0.024336,85.3087,13.7175,0.0000
1785472476.999711514,20260731_132539,0,36.843697300,128.093521200,296.3320,0.004900,0.004900,0.023104,85.3265,13.7175,0.0000
1785472477.999711514,20260731_132539,0,36.843697400,128.093521300,296.3150,0.004489,0.004489,0.022201,85.3354,13.7286,0.0000
1785472478.999711514,20260731_132539,0,36.843697600,128.093521500,296.2730,0.004489,0.004489,0.021609,85.3533,13.7508,0.0000
1785472479.999711275,20260731_132539,0,36.843697600,128.093521600,296.3070,0.004624,0.004624,0.024336,85.3622,13.7508,0.0000
1785472480.999711275,20260731_132539,0,36.843697400,128.093521400,296.3640,0.004356,0.004356,0.023104,85.3443,13.7286,0.0000
1785472481.999711037,20260731_132539,0,36.843697200,128.093521400,296.4620,0.004761,0.004761,0.025600,85.3443,13.7064,0.0000
1785472482.999711037,20260731_132539,0,36.843697000,128.093521500,296.5480,0.004761,0.004761,0.026244,85.3533,13.6842,0.0000
1785472483.999710798,20260731_132539,0,36.843696600,128.093521500,296.7370,0.004761,0.004761,0.025921,85.3533,13.6399,0.0000
1785472484.999710798,20260731_132539,0,36.843696200,128.093521500,296.8400,0.004624,0.004624,0.024649,85.3533,13.5955,0.0000
1785472485.999710560,20260731_132539,0,36.843695900,128.093521500,297.0150,0.004624,0.004624,0.024025,85.3533,13.5622,0.0000
1785472486.999710560,20260731_132539,0,36.843695200,128.093521300,297.1940,0.004624,0.004624,0.024964,85.3354,13.4845,0.0000
1785472487.999710321,20260731_132539,0,36.843694900,128.093521000,297.3140,0.004624,0.004624,0.024964,85.3087,13.4512,0.0000
1785472488.999710321,20260731_132539,0,36.843694500,128.093520600,297.4010,0.004489,0.004489,0.024649,85.2730,13.4068,0.0000
1785472489.999710321,20260731_132539,0,36.843694300,128.093520500,297.4660,0.004489,0.004489,0.024649,85.2641,13.3846,0.0000
1785472490.999710083,20260731_132539,0,36.843693800,128.093520300,297.6030,0.004489,0.004489,0.024336,85.2462,13.3291,0.0000
1785472491.999710083,20260731_132539,0,36.843693300,128.093519900,297.6670,0.004225,0.004225,0.022500,85.2106,13.2736,0.0000
1785472492.999709845,20260731_132539,0,36.843692400,128.093519100,297.8980,0.003969,0.003969,0.017424,85.1392,13.1737,0.0000
1785472493.999709845,20260731_132539,0,36.843692100,128.093519000,298.0140,0.003721,0.003721,0.020164,85.1303,13.1404,0.0000
1785472494.999709606,20260731_132539,0,36.843691700,128.093518800,298.1160,0.003721,0.003721,0.020449,85.1125,13.0961,0.0000
1785472495.999709606,20260731_132539,0,36.843692000,128.093519000,298.0650,0.003481,0.003481,0.015876,85.1303,13.1293,0.0000
