stamp,session,status,lat,lon,alt,cov_xx,cov_yy,cov_zz,x,y,z
1788925560.699991941,20260909_124516,2,36.843983700,128.092676200,293.3500,0.000225,0.000225,0.000576,9.9544,45.5017,0.0000
1788925560.799991846,20260909_124516,2,36.843983500,128.092676500,293.3530,0.000225,0.000225,0.000576,9.9812,45.4795,0.0000
1788925560.899991751,20260909_124516,2,36.843983400,128.092676800,293.3510,0.000225,0.000225,0.000576,10.0079,45.4684,0.0000
1788925560.999991894,20260909_124516,2,36.843983200,128.092677000,293.3510,0.000196,0.000196,0.000529,10.0258,45.4462,0.0000
1788925561.099991798,20260909_124516,2,36.843983000,128.092677200,293.3590,0.000196,0.000196,0.000484,10.0436,45.4241,0.0000
1788925561.199991703,20260909_124516,2,36.843982900,128.092677400,293.3580,0.000196,0.000196,0.000484,10.0615,45.4130,0.0000
1788925561.299991846,20260909_124516,2,36.843982700,128.092677800,293.3540,0.000196,0.000196,0.000484,10.0971,45.3908,0.0000
1788925561.399991751,20260909_124516,2,36.843982600,128.092678000,293.3750,0.000196,0.000196,0.000441,10.1150,45.3797,0.0000
1788925561.499991655,20260909_124516,2,36.843982400,128.092678300,293.3800,0.000196,0.000196,0.000441,10.1417,45.3575,0.0000
1788925561.599991798,20260909_124516,2,36.843982100,128.092678500,293.3970,0.000196,0.000196,0.000529,10.1596,45.3242,0.0000
1788925561.699991703,20260909_124516,2,36.843981800,128.092678900,293.3890,0.000196,0.000196,0.000529,10.1953,45.2909,0.0000
1788925561.799991608,20260909_124516,2,36.843981500,128.092679400,293.3770,0.000196,0.000196,0.000441,10.2399,45.2576,0.0000
1788925561.899991512,20260909_124516,2,36.843981000,128.092679800,293.3740,0.000196,0.000196,0.000484,10.2755,45.2021,0.0000
1788925561.999991655,20260909_124516,2,36.843980500,128.092680300,293.3810,0.000196,0.000196,0.000576,10.3201,45.1466,0.0000
1788925562.099991560,20260909_124516,2,36.843980100,128.092680800,293.3220,0.000196,0.000196,0.000441,10.3647,45.1022,0.0000
1788925562.199991465,20260909_124516,2,36.843979600,128.092681200,293.3760,0.000196,0.000196,0.000484,10.4004,45.0467,0.0000
1788925562.299991608,20260909_124516,2,36.843979200,128.092681600,293.3870,0.000196,0.000196,0.000676,10.4361,45.0023,0.0000
1788925562.399991512,20260909_124516,2,36.843978900,128.092681700,293.4020,0.000361,0.000361,0.001024,10.4450,44.9690,0.0000
1788925562.499991417,20260909_124516,2,36.843978400,128.092682300,293.4230,0.000324,0.000324,0.000961,10.4985,44.9135,0.0000
1788925562.599991560,20260909_124516,2,36.843978100,128.092682500,293.4150,0.000324,0.000324,0.000900,10.5164,44.8803,0.0000
1788925562.699991465,20260909_124516,2,36.843977600,128.092682700,293.4340,0.000289,0.000289,0.000841,10.5342,44.8248,0.0000
1788925562.799991369,20260909_124516,2,36.843977300,128.092682900,293.4350,0.000256,0.000256,0.000729,10.5520,44.7915,0.0000
1788925562.899991512,20260909_124516,2,36.843976900,128.092683200,293.4290,0.000225,0.000225,0.000625,10.5788,44.7471,0.0000
1788925562.999991417,20260909_124516,2,36.843976600,128.092683400,293.4570,0.000196,0.000196,0.000484,10.5966,44.7138,0.0000
1788925563.099991322,20260909_124516,2,36.843976200,128.092683700,293.4600,0.000196,0.000196,0.000400,10.6234,44.6694,0.0000
1788925563.199991465,20260909_124516,2,36.843975900,128.092683900,293.4490,0.000196,0.000196,0.000484,10.6412,44.6361,0.0000
1788925563.299991369,20260909_124516,2,36.843975600,128.092684200,293.4500,0.000196,0.000196,0.000625,10.6680,44.6028,0.0000
1788925563.399991274,20260909_124516,2,36.843975300,128.092684400,293.4230,0.000196,0.000196,0.000576,10.6858,44.5695,0.0000
1788925563.499991417,20260909_124516,2,36.843975100,128.092684600,293.4100,0.000196,0.000196,0.000324,10.7037,44.5473,0.0000
1788925563.599991322,20260909_124516,2,36.843974800,128.092684800,293.4140,0.000196,0.000196,0.000256,10.7215,44.5140,0.0000
1788925563.699991226,20260909_124516,2,36.843974500,128.092685000,293.3980,0.000196,0.000196,0.000225,10.7394,44.4807,0.0000
1788925563.799991369,20260909_124516,2,36.843974200,128.092685200,293.3850,0.000196,0.000196,0.000256,10.7572,44.4474,0.0000
1788925563.899991274,20260909_124516,2,36.843973900,128.092685400,293.4140,0.000196,0.000196,0.000225,10.7750,44.4141,0.0000
1788925563.999991179,20260909_124516,2,36.843973600,128.092685600,293.4070,0.000196,0.000196,0.000196,10.7929,44.3808,0.0000
1788925564.099991083,20260909_124516,2,36.843973200,128.092685700,293.4020,0.000196,0.000196,0.000256,10.8018,44.3365,0.0000
1788925564.199991226,20260909_124516,2,36.843972900,128.092685900,293.4220,0.000196,0.000196,0.000324,10.8196,44.3032,0.0000
1788925564.299991131,20260909_124516,2,36.843972500,128.092686100,293.4140,0.000196,0.000196,0.000289,10.8375,44.2588,0.0000
1788925564.399991035,20260909_124516,2,36.843972200,128.092686200,293.3990,0.000196,0.000196,0.000361,10.8464,44.2255,0.0000
1788925564.499991179,20260909_124516,2,36.843971900,128.092686400,293.3910,0.000196,0.000196,0.000441,10.8642,44.1922,0.0000
1788925564.599991083,20260909_124516,2,36.843971400,128.092686700,293.4170,0.000196,0.000196,0.000529,10.8910,44.1367,0.0000
1788925564.699990988,20260909_124516,2,36.843971000,128.092686900,293.4080,0.000196,0.000196,0.000484,10.9088,44.0923,0.0000
1788925564.799991131,20260909_124516,2,36.843970800,128.092687100,293.3830,0.000196,0.000196,0.000484,10.9267,44.0701,0.0000
1788925564.899991035,20260909_124516,2,36.843970400,128.092687200,293.3930,0.000196,0.000196,0.000576,10.9356,44.0257,0.0000
1788925564.999990940,20260909_124516,2,36.843970000,128.092687300,293.3940,0.000196,0.000196,0.000529,10.9445,43.9813,0.0000
1788925565.099991083,20260909_124516,2,36.843969600,128.092687500,293.4210,0.000196,0.000196,0.000441,10.9624,43.9369,0.0000
1788925565.199990988,20260909_124516,2,36.843969200,128.092687600,293.4250,0.000196,0.000196,0.000441,10.9713,43.8925,0.0000
1788925565.299990892,20260909_124516,2,36.843968800,128.092687700,293.4380,0.000196,0.000196,0.000576,10.9802,43.8481,0.0000
1788925565.399991035,20260909_124516,2,36.843968400,128.092688100,293.4340,0.000225,0.000225,0.000625,11.0159,43.8037,0.0000
1788925565.499990940,20260909_124516,2,36.843968100,128.092688300,293.4140,0.000256,0.000256,0.000676,11.0337,43.7705,0.0000
1788925565.599990845,20260909_124516,2,36.843967700,128.092688300,293.4130,0.000225,0.000225,0.000625,11.0337,43.7261,0.0000
1788925565.699990988,20260909_124516,2,36.843967300,128.092688500,293.4340,0.000196,0.000196,0.000484,11.0515,43.6817,0.0000
1788925565.799990892,20260909_124516,2,36.843967000,128.092688500,293.4200,0.000196,0.000196,0.000400,11.0515,43.6484,0.0000
1788925565.899990797,20260909_124516,2,36.843966700,128.092688800,293.4020,0.000196,0.000196,0.000361,11.0783,43.6151,0.0000
1788925565.999990940,20260909_124516,2,36.843966400,128.092689000,293.3900,0.000196,0.000196,0.000324,11.0961,43.5818,0.0000
1788925566.099990845,20260909_124516,2,36.843965900,128.092689000,293.3940,0.000196,0.000196,0.000441,11.0961,43.5263,0.0000
1788925566.199990749,20260909_124516,2,36.843965500,128.092689000,293.4100,0.000196,0.000196,0.000576,11.0961,43.4819,0.0000
1788925566.299990892,20260909_124516,2,36.843965200,128.092689100,293.4210,0.000196,0.000196,0.000441,11.1051,43.4486,0.0000
1788925566.399990797,20260909_124516,2,36.843964800,128.092689200,293.4310,0.000196,0.000196,0.000324,11.1140,43.4042,0.0000
1788925566.499990702,20260909_124516,2,36.843964500,128.092689200,293.4270,0.000256,0.000256,0.000676,11.1140,43.3709,0.0000
1788925566.599990606,20260909_124516,2,36.843964100,128.092689400,293.4090,0.000289,0.000289,0.000784,11.1318,43.3265,0.0000
1788925566.699990749,20260909_124516,2,36.843963800,128.092689600,293.3960,0.000225,0.000225,0.000625,11.1497,43.2932,0.0000
1788925566.799990654,20260909_124516,2,36.843963300,128.092689600,293.4100,0.000196,0.000196,0.000529,11.1497,43.2378,0.0000
1788925566.899990559,20260909_124516,2,36.843963000,128.092689700,293.4040,0.000196,0.000196,0.000484,11.1586,43.2045,0.0000
1788925566.999990702,20260909_124516,2,36.843962500,128.092689800,293.4020,0.000196,0.000196,0.000576,11.1675,43.1490,0.0000
1788925567.099990606,20260909_124516,2,36.843962200,128.092689800,293.3870,0.000225,0.000225,0.000676,11.1675,43.1157,0.0000
1788925567.199990511,20260909_124516,2,36.843962000,128.092689900,293.3880,0.000196,0.000196,0.000529,11.1764,43.0935,0.0000
1788925567.299990654,20260909_124516,2,36.843961600,128.092690000,293.4030,0.000196,0.000196,0.000400,11.1853,43.0491,0.0000
1788925567.399990559,20260909_124516,2,36.843961300,128.092690200,293.3860,0.000196,0.000196,0.000361,11.2032,43.0158,0.0000
1788925567.499990463,20260909_124516,2,36.843961000,128.092690300,293.3860,0.000196,0.000196,0.000400,11.2121,42.9825,0.0000
1788925567.599990606,20260909_124516,2,36.843960700,128.092690300,293.3910,0.000196,0.000196,0.000529,11.2121,42.9492,0.0000
1788925567.699990511,20260909_124516,2,36.843960300,128.092690400,293.3860,0.000196,0.000196,0.000576,11.2210,42.9048,0.0000
1788925567.799990416,20260909_124516,2,36.843960000,128.092690500,293.3850,0.000196,0.000196,0.000529,11.2299,42.8715,0.0000
1788925567.899990559,20260909_124516,2,36.843959700,128.092690400,293.4000,0.000196,0.000196,0.000576,11.2210,42.8382,0.0000
1788925567.999990463,20260909_124516,2,36.843959300,128.092690500,293.3980,0.000196,0.000196,0.000484,11.2299,42.7938,0.0000
1788925568.099990368,20260909_124516,2,36.843958900,128.092690400,293.4150,0.000196,0.000196,0.000441,11.2210,42.7494,0.0000
1788925568.199990511,20260909_124516,2,36.843958500,128.092690400,293.4180,0.000196,0.000196,0.000361,11.2210,42.7050,0.0000
1788925568.299990416,20260909_124516,2,36.843958100,128.092690500,293.4090,0.000196,0.000196,0.000361,11.2299,42.6607,0.0000
1788925568.399990320,20260909_124516,2,36.843957700,128.092690700,293.4050,0.000196,0.000196,0.000324,11.2478,42.6163,0.0000
1788925568.499990463,20260909_124516,2,36.843957300,128.092690700,293.4040,0.000196,0.000196,0.000441,11.2478,42.5719,0.0000
1788925568.599990368,20260909_124516,2,36.843956900,128.092690700,293.4090,0.000196,0.000196,0.000529,11.2478,42.5275,0.0000
1788925568.699990273,20260909_124516,2,36.843956600,128.092690800,293.4140,0.000196,0.000196,0.000676,11.2567,42.4942,0.0000
1788925568.799990416,20260909_124516,2,36.843956400,128.092690900,293.4110,0.000196,0.000196,0.000676,11.2656,42.4720,0.0000
1788925568.899990320,20260909_124516,2,36.843956100,128.092690900,293.4300,0.000196,0.000196,0.000529,11.2656,42.4387,0.0000
1788925568.999990225,20260909_124516,2,36.843955700,128.092691000,293.4340,0.000196,0.000196,0.000625,11.2745,42.3943,0.0000
1788925569.099990129,20260909_124516,2,36.843955300,128.092691100,293.4150,0.000196,0.000196,0.000729,11.2835,42.3499,0.0000
1788925569.199990273,20260909_124516,2,36.843955100,128.092691100,293.4180,0.000225,0.000225,0.000841,11.2835,42.3277,0.0000
1788925569.299990177,20260909_124516,2,36.843954800,128.092691000,293.4010,0.000400,0.000400,0.001156,11.2745,42.2944,0.0000
1788925569.399990082,20260909_124516,2,36.843954500,128.092691100,293.3880,0.000256,0.000256,0.000784,11.2835,42.2611,0.0000
1788925569.499990225,20260909_124516,2,36.843954200,128.092691200,293.3860,0.000196,0.000196,0.000625,11.2924,42.2278,0.0000
1788925569.599990129,20260909_124516,2,36.843953800,128.092691100,293.4020,0.000196,0.000196,0.000441,11.2835,42.1834,0.0000
1788925569.699990034,20260909_124516,2,36.843953400,128.092691000,293.4070,0.000196,0.000196,0.000400,11.2745,42.1391,0.0000
1788925569.799990177,20260909_124516,2,36.843953000,128.092691000,293.4130,0.000196,0.000196,0.000400,11.2745,42.0947,0.0000
1788925569.899990082,20260909_124516,2,36.843952600,128.092690800,293.4110,0.000196,0.000196,0.000361,11.2567,42.0503,0.0000
1788925569.999989986,20260909_124516,2,36.843952200,128.092690800,293.4330,0.000196,0.000196,0.000324,11.2567,42.0059,0.0000
1788925570.099990129,20260909_124516,2,36.843951800,128.092690700,293.4320,0.000196,0.000196,0.000441,11.2478,41.9615,0.0000
1788925570.199990034,20260909_124516,2,36.843951400,128.092690800,293.4520,0.000196,0.000196,0.000400,11.2567,41.9171,0.0000
1788925570.299989939,20260909_124516,2,36.843951000,128.092690700,293.4390,0.000196,0.000196,0.000441,11.2478,41.8727,0.0000
1788925570.399990082,20260909_124516,2,36.843950700,128.092690600,293.4480,0.000196,0.000196,0.000400,11.2389,41.8394,0.0000
1788925570.499989986,20260909_124516,2,36.843950500,128.092690600,293.4190,0.000196,0.000196,0.000484,11.2389,41.8172,0.0000
1788925570.599989891,20260909_124516,2,36.843950100,128.092690600,293.3960,0.000196,0.000196,0.000529,11.2389,41.7728,0.0000
1788925570.699990034,20260909_124516,2,36.843949800,128.092690500,293.4200,0.000196,0.000196,0.000289,11.2299,41.7395,0.0000
1788925570.899989843,20260909_124516,2,36.843949100,128.092690300,293.4160,0.000196,0.000196,0.000361,11.2121,41.6618,0.0000
1788925570.999989986,20260909_124516,2,36.843948700,128.092690100,293.4120,0.000196,0.000196,0.000289,11.1943,41.6174,0.0000
1788925571.099989891,20260909_124516,2,36.843948500,128.092690100,293.4170,0.000196,0.000196,0.000256,11.1943,41.5953,0.0000
1788925571.199989796,20260909_124516,2,36.843948200,128.092690000,293.4220,0.000196,0.000196,0.000225,11.1853,41.5620,0.0000
1788925571.399989843,20260909_124516,2,36.843947500,128.092689600,293.4490,0.000196,0.000196,0.000361,11.1497,41.4843,0.0000
1788925571.499989748,20260909_124516,2,36.843947300,128.092689700,293.4430,0.000196,0.000196,0.000400,11.1586,41.4621,0.0000
1788925571.599989653,20260909_124516,2,36.843947000,128.092689600,293.4590,0.000196,0.000196,0.000529,11.1497,41.4288,0.0000
1788925571.699989796,20260909_124516,2,36.843946900,128.092689600,293.4680,0.000196,0.000196,0.000625,11.1497,41.4177,0.0000
1788925571.799989700,20260909_124516,2,36.843946700,128.092689600,293.4560,0.000225,0.000225,0.000729,11.1497,41.3955,0.0000
1788925571.899989605,20260909_124516,2,36.843946600,128.092689500,293.4660,0.000256,0.000256,0.000841,11.1407,41.3844,0.0000
1788925571.999989748,20260909_124516,2,36.843946400,128.092689400,293.4710,0.000256,0.000256,0.000900,11.1318,41.3622,0.0000
1788925572.099989653,20260909_124516,2,36.843946100,128.092689300,293.4730,0.000225,0.000225,0.000784,11.1229,41.3289,0.0000
1788925572.199989557,20260909_124516,2,36.843945800,128.092689300,293.4720,0.000256,0.000256,0.000784,11.1229,41.2956,0.0000
1788925572.299989700,20260909_124516,2,36.843945500,128.092689500,293.4670,0.000196,0.000196,0.000484,11.1407,41.2623,0.0000
1788925572.399989605,20260909_124516,2,36.843945200,128.092689300,293.4400,0.000196,0.000196,0.000529,11.1229,41.2290,0.0000
1788925572.499989510,20260909_124516,2,36.843944600,128.092689100,293.4490,0.000225,0.000225,0.000625,11.1051,41.1624,0.0000
1788925572.599989653,20260909_124516,2,36.843944300,128.092689200,293.4570,0.000225,0.000225,0.000625,11.1140,41.1291,0.0000
1788925572.699989557,20260909_124516,2,36.843944100,128.092689200,293.4580,0.000225,0.000225,0.000625,11.1140,41.1069,0.0000
1788925572.799989462,20260909_124516,2,36.843943800,128.092689200,293.4600,0.000196,0.000196,0.000576,11.1140,41.0736,0.0000
1788925572.899989605,20260909_124516,2,36.843943600,128.092689200,293.4420,0.000225,0.000225,0.000625,11.1140,41.0514,0.0000
1788925572.999989510,20260909_124516,2,36.843943200,128.092689100,293.4500,0.000256,0.000256,0.000729,11.1051,41.0071,0.0000
1788925573.099989414,20260909_124516,2,36.843942800,128.092689000,293.4610,0.000256,0.000256,0.000784,11.0962,40.9627,0.0000
1788925573.199989557,20260909_124516,2,36.843942600,128.092689300,293.4410,0.000729,0.000729,0.001681,11.1229,40.9405,0.0000
1788925573.299989462,20260909_124516,2,36.843942400,128.092689300,293.4240,0.000784,0.000784,0.001764,11.1229,40.9183,0.0000
1788925573.399989367,20260909_124516,2,36.843942000,128.092689400,293.4410,0.000729,0.000729,0.001681,11.1318,40.8739,0.0000
1788925573.499989510,20260909_124516,2,36.843941700,128.092689400,293.4330,0.000784,0.000784,0.001849,11.1318,40.8406,0.0000
1788925573.599989414,20260909_124516,2,36.843941400,128.092689400,293.4150,0.000961,0.000961,0.002401,11.1318,40.8073,0.0000
1788925573.699989319,20260909_124516,2,36.843941100,128.092689600,293.4090,0.000961,0.000961,0.002304,11.1497,40.7740,0.0000
1788925573.799989462,20260909_124516,2,36.843940900,128.092689700,293.4060,0.000900,0.000900,0.002209,11.1586,40.7518,0.0000
1788925573.899989367,20260909_124516,2,36.843940500,128.092689600,293.4410,0.000784,0.000784,0.001849,11.1497,40.7074,0.0000
1788925573.999989271,20260909_124516,2,36.843940100,128.092689400,293.4590,0.000676,0.000676,0.001600,11.1318,40.6630,0.0000
1788925574.099989176,20260909_124516,2,36.843939800,128.092689600,293.4150,0.000676,0.000676,0.001600,11.1497,40.6297,0.0000
1788925574.199989319,20260909_124516,2,36.843939400,128.092689400,293.4170,0.000576,0.000576,0.001369,11.1318,40.5853,0.0000
1788925574.299989223,20260909_124516,2,36.843938900,128.092688800,293.5300,0.000196,0.000196,0.000484,11.0783,40.5298,0.0000
1788925574.399989128,20260909_124516,2,36.843938600,128.092688700,293.5450,0.000196,0.000196,0.000441,11.0694,40.4966,0.0000
1788925574.499989271,20260909_124516,2,36.843938200,128.092688700,293.5360,0.000196,0.000196,0.000484,11.0694,40.4522,0.0000
1788925574.599989176,20260909_124516,2,36.843937900,128.092688800,293.5300,0.000196,0.000196,0.000529,11.0783,40.4189,0.0000
1788925574.699989080,20260909_124516,2,36.843937400,128.092688800,293.5490,0.000196,0.000196,0.000529,11.0783,40.3634,0.0000
1788925574.799989223,20260909_124516,2,36.843937100,128.092688700,293.5640,0.000196,0.000196,0.000484,11.0694,40.3301,0.0000
1788925574.899989128,20260909_124516,2,36.843936700,128.092688700,293.5540,0.000196,0.000196,0.000576,11.0694,40.2857,0.0000
1788925574.999989033,20260909_124516,2,36.843936200,128.092688700,293.5520,0.000196,0.000196,0.000529,11.0694,40.2302,0.0000
1788925575.099989176,20260909_124516,2,36.843935900,128.092688600,293.5630,0.000196,0.000196,0.000676,11.0605,40.1969,0.0000
1788925575.199989080,20260909_124516,2,36.843935600,128.092688600,293.5670,0.000225,0.000225,0.000676,11.0605,40.1636,0.0000
1788925575.299988985,20260909_124516,2,36.843935200,128.092688500,293.5610,0.000361,0.000361,0.000961,11.0516,40.1192,0.0000
1788925575.399989128,20260909_124516,2,36.843934900,128.092688600,293.5540,0.000289,0.000289,0.000784,11.0605,40.0859,0.0000
1788925575.499989033,20260909_124516,2,36.843934500,128.092688500,293.5330,0.000289,0.000289,0.000841,11.0516,40.0415,0.0000
1788925575.599988937,20260909_124516,2,36.843934200,128.092688400,293.5260,0.000324,0.000324,0.000900,11.0426,40.0082,0.0000
1788925575.699989080,20260909_124516,2,36.843933800,128.092688400,293.5290,0.000441,0.000441,0.001225,11.0426,39.9638,0.0000
1788925575.799988985,20260909_124516,2,36.843933500,128.092688400,293.5090,0.000441,0.000441,0.001296,11.0426,39.9306,0.0000
1788925575.899988890,20260909_124516,2,36.843933000,128.092688300,293.4940,0.000484,0.000484,0.001369,11.0337,39.8751,0.0000
1788925575.999989033,20260909_124516,2,36.843932600,128.092688300,293.5070,0.000400,0.000400,0.001156,11.0337,39.8307,0.0000
1788925576.099988937,20260909_124516,2,36.843932300,128.092688400,293.5140,0.000361,0.000361,0.001089,11.0426,39.7974,0.0000
1788925576.199988842,20260909_124516,2,36.843931800,128.092688400,293.5040,0.000324,0.000324,0.001024,11.0426,39.7419,0.0000
1788925576.299988985,20260909_124516,2,36.843931600,128.092688600,293.5160,0.000256,0.000256,0.000729,11.0605,39.7197,0.0000
1788925576.399988890,20260909_124516,2,36.843931200,128.092688400,293.5690,0.000196,0.000196,0.000529,11.0426,39.6753,0.0000
1788925576.499988794,20260909_124516,2,36.843930800,128.092688400,293.5410,0.000225,0.000225,0.000576,11.0426,39.6309,0.0000
1788925576.599988937,20260909_124516,2,36.843930400,128.092688300,293.5440,0.000289,0.000289,0.000841,11.0337,39.5865,0.0000
1788925576.699988842,20260909_124516,2,36.843930000,128.092688300,293.5440,0.000256,0.000256,0.000784,11.0337,39.5421,0.0000
1788925576.799988747,20260909_124516,2,36.843929600,128.092688300,293.5520,0.000225,0.000225,0.000676,11.0337,39.4977,0.0000
1788925576.899988651,20260909_124516,2,36.843929300,128.092688400,293.5480,0.000256,0.000256,0.000729,11.0426,39.4644,0.0000
1788925576.999988794,20260909_124516,2,36.843928800,128.092688300,293.5310,0.000196,0.000196,0.000529,11.0337,39.4089,0.0000
1788925577.099988699,20260909_124516,2,36.843928300,128.092688100,293.5300,0.000196,0.000196,0.000441,11.0159,39.3535,0.0000
1788925577.199988604,20260909_124516,2,36.843928100,128.092688200,293.5460,0.000225,0.000225,0.000625,11.0248,39.3313,0.0000
1788925577.299988747,20260909_124516,2,36.843927600,128.092688100,293.6450,0.000196,0.000196,0.000400,11.0159,39.2758,0.0000
1788925577.399988651,20260909_124516,2,36.843927200,128.092688100,293.6550,0.000196,0.000196,0.000484,11.0159,39.2314,0.0000
1788925577.499988556,20260909_124516,2,36.843926800,128.092688000,293.6180,0.000196,0.000196,0.000441,11.0070,39.1870,0.0000
1788925577.599988699,20260909_124516,2,36.843926400,128.092688000,293.6270,0.000196,0.000196,0.000361,11.0070,39.1426,0.0000
1788925577.699988604,20260909_124516,2,36.843926100,128.092688100,293.6390,0.000196,0.000196,0.000529,11.0159,39.1093,0.0000
1788925577.799988508,20260909_124516,2,36.843925700,128.092688100,293.6480,0.000196,0.000196,0.000529,11.0159,39.0649,0.0000
1788925577.899988651,20260909_124516,2,36.843925400,128.092688100,293.6150,0.000196,0.000196,0.000441,11.0159,39.0316,0.0000
1788925577.999988556,20260909_124516,2,36.843925000,128.092688200,293.6300,0.000196,0.000196,0.000441,11.0248,38.9872,0.0000
1788925578.099988461,20260909_124516,2,36.843924700,128.092688200,293.6610,0.000196,0.000196,0.000441,11.0248,38.9539,0.0000
1788925578.199988604,20260909_124516,2,36.843924200,128.092688200,293.6740,0.000196,0.000196,0.000441,11.0248,38.8984,0.0000
1788925578.299988508,20260909_124516,2,36.843924000,128.092688200,293.6240,0.000196,0.000196,0.000324,11.0248,38.8762,0.0000
1788925578.399988413,20260909_124516,2,36.843923700,128.092688200,293.5990,0.000196,0.000196,0.000324,11.0248,38.8430,0.0000
1788925578.499988556,20260909_124516,2,36.843923300,128.092688100,293.6340,0.000196,0.000196,0.000361,11.0159,38.7986,0.0000
1788925578.599988461,20260909_124516,2,36.843922800,128.092688100,293.6420,0.000196,0.000196,0.000289,11.0159,38.7431,0.0000
1788925578.699988365,20260909_124516,2,36.843922500,128.092688100,293.6260,0.000196,0.000196,0.000400,11.0159,38.7098,0.0000
1788925578.799988508,20260909_124516,2,36.843922100,128.092688000,293.6090,0.000196,0.000196,0.000361,11.0070,38.6654,0.0000
1788925578.899988413,20260909_124516,2,36.843921800,128.092688000,293.5980,0.000196,0.000196,0.000324,11.0070,38.6321,0.0000
1788925578.999988317,20260909_124516,2,36.843921400,128.092688000,293.6100,0.000196,0.000196,0.000324,11.0070,38.5877,0.0000
1788925579.099988461,20260909_124516,2,36.843920900,128.092688000,293.6420,0.000196,0.000196,0.000400,11.0070,38.5322,0.0000
1788925579.199988365,20260909_124516,2,36.843920800,128.092688000,293.6080,0.000196,0.000196,0.000361,11.0070,38.5211,0.0000
1788925579.299988270,20260909_124516,2,36.843920100,128.092687700,293.5920,0.000196,0.000196,0.000324,10.9802,38.4434,0.0000
1788925579.399988413,20260909_124516,2,36.843919700,128.092687600,293.5950,0.000196,0.000196,0.000361,10.9713,38.3990,0.0000
1788925579.499988317,20260909_124516,2,36.843919200,128.092687600,293.6280,0.000196,0.000196,0.000324,10.9713,38.3435,0.0000
1788925579.599988222,20260909_124516,2,36.843918900,128.092687600,293.6090,0.000196,0.000196,0.000324,10.9713,38.3102,0.0000
1788925579.699988365,20260909_124516,2,36.843918600,128.092687700,293.5910,0.000196,0.000196,0.000400,10.9802,38.2770,0.0000
1788925579.799988270,20260909_124516,2,36.843918200,128.092687800,293.6190,0.000196,0.000196,0.000484,10.9891,38.2326,0.0000
1788925579.899988174,20260909_124516,2,36.843917700,128.092687800,293.6370,0.000196,0.000196,0.000441,10.9891,38.1771,0.0000
1788925579.999988079,20260909_124516,2,36.843917300,128.092687700,293.5990,0.000196,0.000196,0.000484,10.9802,38.1327,0.0000
1788925580.099988222,20260909_124516,2,36.843916900,128.092687700,293.5990,0.000196,0.000196,0.000441,10.9802,38.0883,0.0000
1788925580.199988127,20260909_124516,2,36.843916400,128.092687700,293.6190,0.000196,0.000196,0.000484,10.9802,38.0328,0.0000
1788925580.299988031,20260909_124516,2,36.843916100,128.092687800,293.6180,0.000324,0.000324,0.001089,10.9891,37.9995,0.0000
1788925580.399988174,20260909_124516,2,36.843915800,128.092687800,293.5960,0.000289,0.000289,0.001024,10.9891,37.9662,0.0000
1788925580.499988079,20260909_124516,2,36.843915400,128.092687800,293.6020,0.000256,0.000256,0.000900,10.9891,37.9218,0.0000
1788925580.599987984,20260909_124516,2,36.843915000,128.092687700,293.5820,0.000289,0.000289,0.001024,10.9802,37.8774,0.0000
1788925580.699988127,20260909_124516,2,36.843914600,128.092687700,293.6020,0.000324,0.000324,0.001089,10.9802,37.8330,0.0000
1788925580.799988031,20260909_124516,2,36.843914200,128.092687700,293.6420,0.000361,0.000361,0.001156,10.9802,37.7886,0.0000
1788925580.899987936,20260909_124516,2,36.843913800,128.092687700,293.6090,0.000441,0.000441,0.001444,10.9802,37.7443,0.0000
1788925580.999988079,20260909_124516,2,36.843913400,128.092687700,293.6460,0.000324,0.000324,0.001089,10.9802,37.6999,0.0000
1788925581.099987984,20260909_124516,2,36.843913000,128.092687600,293.6560,0.000289,0.000289,0.000961,10.9713,37.6555,0.0000
1788925581.199987888,20260909_124516,2,36.843912700,128.092687500,293.6420,0.000289,0.000289,0.000961,10.9624,37.6222,0.0000
1788925581.299988031,20260909_124516,2,36.843912300,128.092687400,293.6900,0.000225,0.000225,0.000676,10.9534,37.5778,0.0000
1788925581.399987936,20260909_124516,2,36.843911800,128.092687400,293.6860,0.000196,0.000196,0.000576,10.9534,37.5223,0.0000
1788925581.499987841,20260909_124516,2,36.843911500,128.092687400,293.6710,0.000196,0.000196,0.000441,10.9534,37.4890,0.0000
1788925581.599987984,20260909_124516,2,36.843911100,128.092687400,293.6570,0.000196,0.000196,0.000400,10.9534,37.4446,0.0000
1788925581.699987888,20260909_124516,2,36.843910600,128.092687400,293.7010,0.000196,0.000196,0.000484,10.9534,37.3891,0.0000
1788925581.799987793,20260909_124516,2,36.843910300,128.092687400,293.6810,0.000196,0.000196,0.000441,10.9534,37.3558,0.0000
1788925581.899987936,20260909_124516,2,36.843909800,128.092687200,293.6940,0.000196,0.000196,0.000361,10.9356,37.3003,0.0000
1788925581.999987841,20260909_124516,2,36.843909400,128.092687300,293.7160,0.000196,0.000196,0.000400,10.9445,37.2559,0.0000
1788925582.099987745,20260909_124516,2,36.843909000,128.092687400,293.7060,0.000196,0.000196,0.000576,10.9534,37.2115,0.0000
1788925582.199987888,20260909_124516,2,36.843908300,128.092687200,293.6780,0.000225,0.000225,0.000625,10.9356,37.1339,0.0000
