# timestamp[ns] lat[deg] lon[deg] ele[m] lat_stddev[m] lon_stddev[m] ele_stddev[m]
1776141548748467238 36.843350000 128.092881700 297.5300 0.014000 0.014000 0.012000
1776141549266098310 36.843349400 128.092879900 297.5660 0.014000 0.014000 0.013000
1776141549749967915 36.843348900 128.092877900 297.5580 0.014000 0.014000 0.016000
1776141550260108508 36.843348400 128.092876100 297.5660 0.014000 0.014000 0.015000
1776141550755033241 36.843347700 128.092874200 297.5820 0.014000 0.014000 0.013000
1776141551261028957 36.843347200 128.092872400 297.5700 0.014000 0.014000 0.014000
1776141551755480365 36.843346600 128.092870500 297.5910 0.014000 0.014000 0.014000
1776141552297628460 36.843346100 128.092868500 297.6060 0.014000 0.014000 0.014000
1776141552775994311 36.843345500 128.092866700 297.6290 0.014000 0.014000 0.014000
1776141553257997678 36.843345000 128.092865000 297.6440 0.014000 0.014000 0.015000
1776141553756029706 36.843344400 128.092863000 297.6550 0.014000 0.014000 0.014000
1776141554265419605 36.843343800 128.092861300 297.6850 0.014000 0.014000 0.013000
1776141554754919378 36.843343400 128.092859400 297.6840 0.014000 0.014000 0.014000
1776141555266492695 36.843342900 128.092857500 297.6900 0.014000 0.014000 0.014000
1776141555758982591 36.843342300 128.092855800 297.7200 0.014000 0.014000 0.014000
1776141556263483749 36.843341800 128.092853800 297.7280 0.014000 0.014000 0.015000
1776141556753504682 36.843341300 128.092852000 297.7220 0.014000 0.014000 0.015000
1776141557258933830 36.843340800 128.092850300 297.7420 0.014000 0.014000 0.015000
1776141557747969186 36.843340400 128.092848300 297.7680 0.014000 0.014000 0.015000
1776141558263490119 36.843340000 128.092846600 297.7910 0.014000 0.014000 0.013000
1776141558745900685 36.843339700 128.092844600 297.8050 0.014000 0.014000 0.013000
1776141559253386970 36.843339600 128.092842600 297.7930 0.014000 0.014000 0.013000
1776141559754061933 36.843339400 128.092840700 297.8320 0.014000 0.014000 0.014000
1776141560266825878 36.843339200 128.092839000 297.8120 0.014000 0.014000 0.015000
1776141560754853486 36.843339100 128.092837200 297.8080 0.014000 0.014000 0.016000
1776141561263265370 36.843339300 128.092835200 297.8150 0.014000 0.014000 0.015000
1776141561750657618 36.843339400 128.092833400 297.8190 0.014000 0.014000 0.015000
1776141562257463995 36.843339300 128.092831500 297.8600 0.014000 0.014000 0.015000
1776141562753330393 36.843339600 128.092829600 297.8580 0.014000 0.014000 0.015000
1776141563284811781 36.843340000 128.092827700 297.8600 0.014000 0.014000 0.017000
1776141563773419745 36.843340400 128.092825700 297.8210 0.014000 0.014000 0.015000
1776141564291228896 36.843340700 128.092823800 297.8310 0.014000 0.014000 0.015000
1776141564740256132 36.843340900 128.092821800 297.8390 0.014000 0.014000 0.015000
1776141565255785250 36.843341300 128.092819900 297.8710 0.014000 0.014000 0.015000
1776141565748230803 36.843341700 128.092818100 297.8480 0.014000 0.014000 0.019000
1776141566254194868 36.843342100 128.092816100 297.8120 0.014000 0.014000 0.017000
1776141566734899473 36.843342300 128.092814300 297.8480 0.014000 0.014000 0.015000
1776141567253672443 36.843342700 128.092812400 297.8420 0.014000 0.014000 0.015000
1776141567739629881 36.843343100 128.092810300 297.8290 0.014000 0.014000 0.020000
1776141568252220891 36.843343400 128.092808400 297.8670 0.014000 0.014000 0.019000
1776141568743760700 36.843343600 128.092806700 297.8780 0.014000 0.014000 0.016000
1776141569251349855 36.843344100 128.092804800 297.8720 0.014000 0.014000 0.017000
1776141569744672247 36.843344300 128.092803000 297.8700 0.014000 0.014000 0.016000
1776141570253635190 36.843344800 128.092801200 297.8320 0.014000 0.014000 0.018000
1776141570744620101 36.843345100 128.092799400 297.8610 0.014000 0.014000 0.018000
1776141571253693765 36.843345600 128.092797600 297.8780 0.014000 0.014000 0.018000
1776141571745164049 36.843346000 128.092795700 297.8650 0.014000 0.014000 0.018000
1776141572250622463 36.843346500 128.092793800 297.8940 0.014000 0.014000 0.033000
1776141572746613671 36.843346800 128.092792000 297.9010 0.014000 0.014000 0.026000
1776141573254648722 36.843347300 128.092790200 297.8670 0.014000 0.014000 0.025000
1776141573749026305 36.843347600 128.092788400 297.8190 0.014000 0.014000 0.025000
1776141574253705628 36.843348100 128.092786500 297.8700 0.014000 0.014000 0.030000
1776141574745261890 36.843348500 128.092784400 297.8020 0.014000 0.014000 0.038000
1776141575254552127 36.843349000 128.092782700 297.8040 0.014000 0.014000 0.037000
1776141575737524178 36.843349400 128.092780800 297.8120 0.014000 0.014000 0.031000
1776141576252578407 36.843349900 128.092778900 297.8060 0.014000 0.014000 0.036000
1776141576739537004 36.843350300 128.092777200 297.8130 0.014000 0.014000 0.028000
1776141577248265876 36.843350700 128.092775300 297.7800 0.014000 0.014000 0.031000
1776141577740013567 36.843351200 128.092773600 297.7810 0.014000 0.014000 0.027000
1776141578253565161 36.843351600 128.092771700 297.8420 0.014000 0.014000 0.027000
1776141578738558904 36.843352200 128.092770100 297.7930 0.014000 0.014000 0.029000
1776141579249585331 36.843352800 128.092768300 297.8290 0.014000 0.014000 0.022000
1776141579738215692 36.843353300 128.092766500 297.8060 0.014000 0.014000 0.024000
1776141580247207620 36.843353900 128.092764900 297.8060 0.014000 0.014000 0.023000
1776141580743347905 36.843354400 128.092763000 297.7890 0.014000 0.014000 0.020000
1776141581251503552 36.843354900 128.092761200 297.7920 0.014000 0.014000 0.021000
1776141581740539935 36.843355400 128.092759600 297.7810 0.014000 0.014000 0.023000
1776141582253547371 36.843356000 128.092757800 297.7790 0.014000 0.014000 0.022000
1776141582738093534 36.843356700 128.092756100 297.7690 0.014000 0.014000 0.021000
1776141583249016730 36.843357500 128.092754300 297.7440 0.014000 0.014000 0.018000
1776141583741644079 36.843358300 128.092752700 297.7410 0.014000 0.014000 0.021000
1776141584247585267 36.843359100 128.092751100 297.7660 0.014000 0.014000 0.027000
1776141584744044174 36.843360100 128.092749700 297.7420 0.014000 0.014000 0.024000
1776141585255583606 36.843361200 128.092748300 297.7350 0.014000 0.014000 0.022000
1776141585742125754 36.843362100 128.092746600 297.8030 0.014000 0.014000 0.018000
1776141586254555434 36.843363000 128.092745200 297.7950 0.014000 0.014000 0.021000
1776141586744692133 36.843364000 128.092743500 297.7760 0.014000 0.014000 0.020000
1776141587254535108 36.843364800 128.092742000 297.7800 0.014000 0.014000 0.028000
1776141587742509481 36.843365900 128.092740500 297.7890 0.014000 0.014000 0.024000
1776141588253025617 36.843366800 128.092739000 297.7340 0.014000 0.014000 0.026000
1776141588742720842 36.843367700 128.092737500 297.7210 0.014000 0.014000 0.021000
1776141589248501841 36.843368700 128.092735800 297.7700 0.014000 0.014000 0.026000
1776141589743543145 36.843369700 128.092734200 297.7670 0.014000 0.014000 0.019000
1776141590251503768 36.843370600 128.092732700 297.7950 0.014000 0.014000 0.022000
1776141590749936755 36.843371500 128.092731100 297.7610 0.014000 0.014000 0.021000
1776141591261605082 36.843372600 128.092729500 297.7580 0.014000 0.014000 0.024000
1776141591745492406 36.843373800 128.092728000 297.7700 0.014000 0.014000 0.020000
1776141592249961917 36.843374700 128.092726700 297.8050 0.014000 0.014000 0.020000
1776141592743044107 36.843375900 128.092725300 297.8120 0.014000 0.014000 0.021000
1776141593253655841 36.843377200 128.092723900 297.8150 0.014000 0.014000 0.022000
1776141593738456938 36.843378100 128.092722400 297.7300 0.014000 0.014000 0.019000
1776141594250091162 36.843379400 128.092720900 297.7520 0.014000 0.014000 0.019000
1776141594737059314 36.843380600 128.092719500 297.7010 0.014000 0.014000 0.020000
1776141595244195307 36.843381800 128.092718200 297.6970 0.015000 0.015000 0.031000
1776141595737412845 36.843383200 128.092717500 297.7640 0.014000 0.014000 0.022000
1776141596238985837 36.843384500 128.092716600 297.8490 0.014000 0.014000 0.029000
1776141596730043826 36.843385800 128.092715100 297.6840 0.016000 0.016000 0.032000
1776141597240032395 36.843386900 128.092713900 297.7670 0.018000 0.018000 0.033000
1776141597729665941 36.843388400 128.092713000 297.7780 0.016000 0.016000 0.035000
1776141598232737618 36.843389600 128.092711900 297.7310 0.018000 0.018000 0.047000
1776141598727474385 36.843391000 128.092710500 297.7180 0.022000 0.022000 0.036000
1776141599233462926 36.843392400 128.092709900 297.8070 0.049000 0.049000 0.047000
1776141599728456852 36.843393900 128.092709300 297.7250 0.027000 0.027000 0.031000
1776141600239466984 36.843395400 128.092708300 297.7210 0.027000 0.027000 0.033000
1776141600731058625 36.843396800 128.092707400 297.6900 0.014000 0.014000 0.025000
1776141601242434738 36.843398200 128.092706700 297.7720 0.016000 0.016000 0.030000
1776141601735476577 36.843399500 128.092705300 297.7020 0.014000 0.014000 0.022000
1776141602239428891 36.843401000 128.092704300 297.7150 0.014000 0.014000 0.041000
1776141602727461725 36.843402500 128.092703500 297.8260 0.018000 0.018000 0.049000
1776141603240941205 36.843404000 128.092702900 297.7230 0.018000 0.018000 0.048000
1776141603726174478 36.843405600 128.092702400 297.6140 0.014000 0.014000 0.042000
1776141604237485454 36.843406900 128.092701400 297.8290 0.014000 0.014000 0.059000
1776141604734468072 36.843408400 128.092700500 297.6780 0.014000 0.014000 0.034000
1776141605244453509 36.843409500 128.092699800 297.6540 0.014000 0.014000 0.034000
1776141605728457942 36.843411200 128.092699100 297.6210 0.014000 0.014000 0.025000
1776141606241144601 36.843412700 128.092698200 297.6190 0.014000 0.014000 0.025000
1776141606729621421 36.843414200 128.092697600 297.6010 0.014000 0.014000 0.023000
1776141607234649376 36.843415400 128.092696700 297.6230 0.014000 0.014000 0.025000
1776141607737385689 36.843416900 128.092696000 297.6190 0.014000 0.014000 0.020000
1776141608243975154 36.843418200 128.092695400 297.6530 0.014000 0.014000 0.019000
1776141608735511598 36.843419900 128.092694600 297.6400 0.014000 0.014000 0.018000
1776141609245899903 36.843421200 128.092693800 297.6320 0.014000 0.014000 0.022000
1776141609736975298 36.843422400 128.092692900 297.6420 0.014000 0.014000 0.019000
1776141610245091875 36.843423800 128.092692200 297.6220 0.014000 0.014000 0.018000
1776141610735935601 36.843425100 128.092691400 297.6260 0.014000 0.014000 0.019000
1776141611243465594 36.843426500 128.092690500 297.6110 0.014000 0.014000 0.018000
1776141611729447985 36.843427600 128.092689300 297.5780 0.014000 0.014000 0.018000
1776141612250882226 36.843428800 128.092688400 297.5960 0.014000 0.014000 0.019000
1776141612733440264 36.843430200 128.092687400 297.5600 0.014000 0.014000 0.019000
1776141613246428715 36.843431500 128.092686400 297.5940 0.014000 0.014000 0.019000
1776141613741371594 36.843432800 128.092685400 297.5700 0.014000 0.014000 0.016000
1776141614247902806 36.843434000 128.092684500 297.5810 0.014000 0.014000 0.018000
1776141614737348214 36.843435700 128.092683400 297.6770 0.014000 0.014000 0.016000
1776141615249972302 36.843437200 128.092682500 297.6790 0.016000 0.016000 0.018000
1776141615737404601 36.843438400 128.092681600 297.6950 0.014000 0.014000 0.015000
1776141616245458305 36.843439700 128.092680700 297.6790 0.014000 0.014000 0.015000
1776141616738897573 36.843441100 128.092679700 297.6590 0.014000 0.014000 0.014000
1776141617242044750 36.843442300 128.092678800 297.6650 0.014000 0.014000 0.014000
1776141617736343316 36.843443600 128.092677900 297.6730 0.014000 0.014000 0.015000
1776141618250341844 36.843445100 128.092677000 297.6720 0.014000 0.014000 0.016000
1776141618737858818 36.843446400 128.092676200 297.6820 0.014000 0.014000 0.015000
1776141619247840691 36.843448000 128.092675200 297.6810 0.014000 0.014000 0.015000
1776141619739446890 36.843449100 128.092674300 297.6700 0.014000 0.014000 0.014000
1776141620248891867 36.843450400 128.092673300 297.6720 0.014000 0.014000 0.014000
1776141620738136796 36.843451700 128.092672200 297.6710 0.014000 0.014000 0.017000
1776141621256443288 36.843453100 128.092671200 297.6610 0.014000 0.014000 0.018000
1776141621738297439 36.843454200 128.092670200 297.6450 0.014000 0.014000 0.016000
1776141622254163249 36.843455600 128.092669200 297.6580 0.014000 0.014000 0.016000
1776141622741827568 36.843457000 128.092668100 297.6360 0.014000 0.014000 0.018000
1776141623251454453 36.843458300 128.092667200 297.6410 0.014000 0.014000 0.017000
1776141623741920568 36.843459700 128.092666100 297.6370 0.014000 0.014000 0.021000
1776141624256465131 36.843461400 128.092665100 297.6570 0.015000 0.015000 0.022000
1776141624740882284 36.843462900 128.092664100 297.6410 0.016000 0.016000 0.025000
1776141625247767744 36.843464300 128.092663000 297.6180 0.017000 0.017000 0.027000
1776141625738329100 36.843465500 128.092662100 297.6490 0.014000 0.014000 0.024000
1776141626245427891 36.843467000 128.092661100 297.6600 0.015000 0.015000 0.029000
1776141626734658167 36.843468000 128.092660100 297.6600 0.016000 0.016000 0.027000
1776141627243384019 36.843469400 128.092659100 297.6570 0.016000 0.016000 0.024000
1776141627734325338 36.843470900 128.092658100 297.6560 0.014000 0.014000 0.024000
1776141628245316552 36.843472200 128.092657200 297.6380 0.019000 0.019000 0.024000
1776141628735847379 36.843473500 128.092656100 297.6200 0.016000 0.016000 0.020000
1776141629245389721 36.843474700 128.092655100 297.6220 0.014000 0.014000 0.017000
1776141629736380958 36.843476500 128.092654100 297.6210 0.015000 0.015000 0.024000
1776141630248291670 36.843477800 128.092653200 297.6350 0.015000 0.015000 0.024000
1776141630734833238 36.843479300 128.092652300 297.6120 0.015000 0.015000 0.024000
1776141631245332242 36.843480700 128.092651300 297.6060 0.016000 0.016000 0.024000
1776141631738886331 36.843482100 128.092650500 297.6160 0.015000 0.015000 0.020000
1776141632241122058 36.843483500 128.092649500 297.5920 0.014000 0.014000 0.019000
1776141632742309389 36.843484800 128.092648600 297.6280 0.016000 0.016000 0.018000
1776141633249840186 36.843486100 128.092647700 297.6180 0.015000 0.015000 0.019000
1776141633737394178 36.843487500 128.092646700 297.5950 0.015000 0.015000 0.018000
1776141634245822391 36.843489000 128.092645900 297.6260 0.014000 0.014000 0.016000
1776141634741331101 36.843490300 128.092644900 297.5810 0.014000 0.014000 0.015000
1776141635246929256 36.843491700 128.092644000 297.6170 0.014000 0.014000 0.015000
1776141635739549304 36.843493100 128.092643200 297.6170 0.014000 0.014000 0.014000
1776141636252791711 36.843494400 128.092642300 297.5930 0.014000 0.014000 0.014000
1776141636735289369 36.843495900 128.092641300 297.5760 0.014000 0.014000 0.014000
1776141637247707949 36.843497100 128.092640600 297.5950 0.014000 0.014000 0.014000
1776141637740799638 36.843498500 128.092639700 297.5800 0.014000 0.014000 0.013000
1776141638250855697 36.843500000 128.092638900 297.5800 0.014000 0.014000 0.014000
1776141638740903902 36.843501200 128.092638000 297.5870 0.014000 0.014000 0.018000
1776141639255844252 36.843502400 128.092637100 297.5570 0.014000 0.014000 0.019000
1776141639744268325 36.843503700 128.092636100 297.5620 0.014000 0.014000 0.014000
1776141640247210820 36.843505100 128.092635200 297.5640 0.014000 0.014000 0.013000
1776141640737719607 36.843506400 128.092634100 297.5490 0.014000 0.014000 0.013000
1776141641245301301 36.843507800 128.092633300 297.5590 0.014000 0.014000 0.014000
1776141641741792442 36.843509100 128.092632300 297.5380 0.014000 0.014000 0.015000
1776141642254877188 36.843510400 128.092631300 297.5300 0.014000 0.014000 0.015000
1776141642741864042 36.843512000 128.092630500 297.5270 0.014000 0.014000 0.015000
1776141643247724077 36.843513400 128.092629500 297.5330 0.014000 0.014000 0.014000
1776141643746278038 36.843514600 128.092628600 297.5320 0.014000 0.014000 0.013000
1776141644252356071 36.843516100 128.092627700 297.5040 0.014000 0.014000 0.014000
1776141644744221331 36.843517400 128.092626600 297.5080 0.014000 0.014000 0.015000
1776141645254412859 36.843518700 128.092625600 297.5180 0.014000 0.014000 0.016000
1776141645735372859 36.843520100 128.092624500 297.5280 0.014000 0.014000 0.014000
1776141646246827061 36.843521400 128.092623500 297.5070 0.014000 0.014000 0.013000
1776141646742310257 36.843522800 128.092622600 297.5520 0.014000 0.014000 0.013000
1776141647250229523 36.843524000 128.092621700 297.5360 0.014000 0.014000 0.014000
1776141647737466666 36.843525300 128.092620500 297.4940 0.014000 0.014000 0.015000
1776141648251275118 36.843526600 128.092619700 297.5060 0.014000 0.014000 0.014000
1776141648740199612 36.843527800 128.092618700 297.5270 0.014000 0.014000 0.017000
1776141649246843388 36.843529100 128.092617800 297.5090 0.014000 0.014000 0.017000
1776141649740788487 36.843530400 128.092616800 297.5000 0.014000 0.014000 0.013000
1776141650249252630 36.843531800 128.092615800 297.4990 0.014000 0.014000 0.014000
1776141650736767004 36.843533200 128.092614800 297.4740 0.014000 0.014000 0.015000
1776141651253221800 36.843534600 128.092613900 297.5100 0.014000 0.014000 0.016000
1776141651744258449 36.843536000 128.092612900 297.5110 0.014000 0.014000 0.014000
1776141652249909565 36.843537200 128.092611900 297.4920 0.014000 0.014000 0.016000
1776141652739760052 36.843538800 128.092610800 297.4570 0.014000 0.014000 0.014000
1776141653250222592 36.843540200 128.092609800 297.4790 0.014000 0.014000 0.015000
1776141653742885286 36.843541600 128.092608800 297.4770 0.014000 0.014000 0.014000
1776141654255788360 36.843543000 128.092607900 297.4540 0.014000 0.014000 0.014000
1776141654744233901 36.843544300 128.092606800 297.4640 0.014000 0.014000 0.013000
1776141655248873759 36.843545400 128.092605600 297.4620 0.014000 0.014000 0.012000
1776141655745776814 36.843546900 128.092604400 297.4400 0.014000 0.014000 0.014000
1776141656251294116 36.843548200 128.092603300 297.4640 0.014000 0.014000 0.014000
1776141656738128869 36.843549500 128.092602100 297.4530 0.014000 0.014000 0.015000
1776141657273385443 36.843550800 128.092601100 297.4700 0.014000 0.014000 0.015000
1776141657762832060 36.843552300 128.092599900 297.4500 0.014000 0.014000 0.015000
1776141658277749531 36.843553600 128.092598800 297.4570 0.014000 0.014000 0.015000
1776141658739701059 36.843555000 128.092597600 297.4550 0.014000 0.014000 0.014000
1776141659249196861 36.843556500 128.092596400 297.4390 0.014000 0.014000 0.015000
1776141659736722064 36.843557800 128.092595300 297.4400 0.014000 0.014000 0.015000
1776141660249191261 36.843559200 128.092594100 297.4210 0.014000 0.014000 0.015000
1776141660735784009 36.843560600 128.092593100 297.4180 0.014000 0.014000 0.014000
1776141661239219799 36.843562200 128.092592000 297.4220 0.014000 0.014000 0.014000
1776141661738708321 36.843563500 128.092590800 297.4070 0.014000 0.014000 0.015000
1776141662246180921 36.843565000 128.092589800 297.3950 0.014000 0.014000 0.015000
1776141662737614964 36.843566400 128.092588600 297.4040 0.014000 0.014000 0.015000
1776141663248686423 36.843567900 128.092587500 297.3980 0.014000 0.014000 0.015000
1776141663736847916 36.843569200 128.092586400 297.4120 0.014000 0.014000 0.015000
1776141664256182119 36.843570600 128.092585200 297.3870 0.014000 0.014000 0.015000
1776141664743154765 36.843572200 128.092584200 297.4070 0.014000 0.014000 0.015000
1776141665250131607 36.843573500 128.092583000 297.3830 0.014000 0.014000 0.015000
1776141665737237856 36.843574900 128.092581800 297.3420 0.014000 0.014000 0.015000
1776141666251807986 36.843576500 128.092580700 297.3680 0.014000 0.014000 0.015000
1776141666738681472 36.843577900 128.092579600 297.3660 0.014000 0.014000 0.015000
1776141667247099738 36.843579500 128.092578600 297.3350 0.014000 0.014000 0.015000
1776141667742670115 36.843580900 128.092577400 297.3310 0.014000 0.014000 0.014000
1776141668245688697 36.843582200 128.092576200 297.3440 0.014000 0.014000 0.015000
1776141668736214446 36.843583800 128.092575100 297.3530 0.014000 0.014000 0.015000
1776141669243151807 36.843585300 128.092574000 297.3100 0.014000 0.014000 0.016000
1776141669736627458 36.843586600 128.092572800 297.2930 0.014000 0.014000 0.016000
1776141670241193533 36.843588100 128.092571600 297.2780 0.014000 0.014000 0.017000
1776141670740762217 36.843589400 128.092570400 297.2820 0.014000 0.014000 0.015000
1776141671243665730 36.843590900 128.092569300 297.2640 0.014000 0.014000 0.015000
1776141671738759484 36.843592500 128.092568000 297.2530 0.014000 0.014000 0.016000
1776141672249641742 36.843593800 128.092566900 297.2450 0.014000 0.014000 0.016000
1776141672737628197 36.843595300 128.092565700 297.2250 0.014000 0.014000 0.016000
1776141673243137456 36.843596800 128.092564500 297.2330 0.014000 0.014000 0.016000
1776141673746106718 36.843598300 128.092563400 297.2020 0.014000 0.014000 0.015000
1776141674246682168 36.843599800 128.092562300 297.2200 0.014000 0.014000 0.017000
1776141674733317716 36.843601200 128.092561200 297.2030 0.014000 0.014000 0.015000
1776141675245662726 36.843602700 128.092560000 297.1780 0.014000 0.014000 0.016000
1776141675735128486 36.843603900 128.092559000 297.1660 0.014000 0.014000 0.014000
1776141676247366312 36.843605200 128.092557800 297.1230 0.014000 0.014000 0.014000
1776141676738116425 36.843607000 128.092556600 297.0720 0.014000 0.014000 0.032000
1776141677247134796 36.843608500 128.092555500 297.0850 0.014000 0.014000 0.033000
1776141677734199089 36.843609900 128.092554600 297.0930 0.014000 0.014000 0.021000
1776141678248589611 36.843611200 128.092553400 297.0840 0.014000 0.014000 0.021000
1776141678738636612 36.843613000 128.092552300 297.1090 0.014000 0.014000 0.014000
1776141679245299892 36.843614400 128.092551300 297.0820 0.014000 0.014000 0.015000
1776141679743633200 36.843615700 128.092550200 297.0670 0.014000 0.014000 0.014000
1776141680247126444 36.843617100 128.092549200 297.0350 0.014000 0.014000 0.015000
1776141680743626726 36.843618600 128.092548100 297.0530 0.014000 0.014000 0.016000
1776141681251658199 36.843620100 128.092547100 297.0380 0.014000 0.014000 0.019000
1776141681740145917 36.843621500 128.092545900 297.0040 0.014000 0.014000 0.021000
1776141682251120964 36.843622900 128.092544900 296.9820 0.014000 0.014000 0.019000
1776141682742028470 36.843624500 128.092543900 296.9950 0.014000 0.014000 0.017000
1776141683249004284 36.843625900 128.092542800 296.9790 0.014000 0.014000 0.018000
1776141683736032733 36.843627500 128.092541800 296.9350 0.014000 0.014000 0.017000
1776141684250116238 36.843629100 128.092540600 296.9870 0.014000 0.014000 0.018000
1776141684741568666 36.843630200 128.092539400 296.9790 0.014000 0.014000 0.016000
1776141685246641266 36.843631700 128.092538200 296.9780 0.014000 0.014000 0.014000
1776141685738023838 36.843633100 128.092537000 296.9360 0.014000 0.014000 0.015000
1776141686254903501 36.843634700 128.092535900 296.9180 0.014000 0.014000 0.017000
1776141686739738588 36.843636200 128.092534700 296.9160 0.014000 0.014000 0.016000
1776141687247041303 36.843637500 128.092533300 296.9020 0.014000 0.014000 0.016000
1776141687737072813 36.843639000 128.092532200 296.8910 0.014000 0.014000 0.019000
1776141688245559962 36.843640400 128.092531000 296.8700 0.014000 0.014000 0.019000
1776141688739582530 36.843641900 128.092529900 296.8300 0.014000 0.014000 0.017000
1776141689248200457 36.843643100 128.092528800 296.8080 0.014000 0.014000 0.018000
1776141689742627813 36.843644700 128.092527600 296.7770 0.014000 0.014000 0.018000
1776141690251654578 36.843646300 128.092526300 296.7910 0.014000 0.014000 0.022000
1776141690737627036 36.843647700 128.092525300 296.7710 0.014000 0.014000 0.021000
1776141691248573080 36.843649100 128.092523700 296.8540 0.020000 0.020000 0.056000
1776141691739674641 36.843650800 128.092522800 296.8090 0.014000 0.014000 0.031000
1776141692247979339 36.843652100 128.092521700 296.7760 0.014000 0.014000 0.031000
1776141692734685517 36.843653500 128.092520600 296.7150 0.014000 0.014000 0.031000
1776141693245047229 36.843655000 128.092519700 296.6950 0.014000 0.014000 0.037000
1776141693734143896 36.843656600 128.092518300 296.6690 0.014000 0.014000 0.029000
1776141694241073587 36.843658100 128.092517200 296.7160 0.014000 0.014000 0.036000
1776141694732502033 36.843659700 128.092516100 296.7170 0.014000 0.014000 0.045000
1776141695246116980 36.843661000 128.092515200 296.7040 0.015000 0.015000 0.056000
1776141695730001702 36.843662600 128.092514100 296.5820 0.014000 0.014000 0.042000
1776141696241952174 36.843664000 128.092513100 296.6360 0.015000 0.015000 0.040000
1776141696728006293 36.843665700 128.092512300 296.6090 0.014000 0.014000 0.027000
1776141697240469233 36.843667300 128.092511300 296.5720 0.015000 0.015000 0.031000
1776141697737489088 36.843668700 128.092510200 296.5170 0.014000 0.014000 0.024000
1776141698242620448 36.843670400 128.092509300 296.5150 0.014000 0.014000 0.028000
1776141698732072010 36.843671800 128.092508200 296.4910 0.014000 0.014000 0.032000
1776141699242691140 36.843673300 128.092507200 296.4510 0.014000 0.014000 0.030000
1776141699735491116 36.843674900 128.092506200 296.4120 0.014000 0.014000 0.027000
1776141700246537887 36.843676600 128.092505300 296.4430 0.014000 0.014000 0.028000
1776141700736510103 36.843678200 128.092504200 296.4380 0.014000 0.014000 0.018000
1776141701244495353 36.843679900 128.092503200 296.4300 0.014000 0.014000 0.019000
1776141701732190505 36.843681400 128.092502300 296.4040 0.014000 0.014000 0.018000
1776141702245012110 36.843682900 128.092501300 296.4130 0.014000 0.014000 0.042000
1776141702733007645 36.843684800 128.092500300 296.3240 0.014000 0.014000 0.031000
1776141703246051471 36.843686300 128.092499500 296.3720 0.014000 0.014000 0.029000
1776141703737996747 36.843688000 128.092498500 296.3200 0.014000 0.014000 0.021000
1776141704245594236 36.843689900 128.092497700 296.3310 0.014000 0.014000 0.024000
1776141704736771505 36.843691300 128.092496700 296.3210 0.014000 0.014000 0.020000
1776141705248450770 36.843692900 128.092495900 296.2840 0.014000 0.014000 0.022000
1776141705734455212 36.843694600 128.092494900 296.2920 0.014000 0.014000 0.021000
1776141706241527548 36.843696200 128.092493900 296.2560 0.014000 0.014000 0.021000
1776141706737029216 36.843698000 128.092493000 296.2680 0.014000 0.014000 0.019000
1776141707246031319 36.843699600 128.092492000 296.2710 0.014000 0.014000 0.017000
1776141707737439741 36.843701400 128.092491000 296.2370 0.014000 0.014000 0.019000
1776141708255487883 36.843703000 128.092490100 296.1630 0.014000 0.014000 0.020000
1776141708737046174 36.843704600 128.092489200 296.1600 0.014000 0.014000 0.018000
1776141709251488269 36.843706400 128.092488300 296.1430 0.014000 0.014000 0.026000
1776141709735680358 36.843707900 128.092487400 296.1440 0.014000 0.014000 0.025000
1776141710242999266 36.843709900 128.092486500 296.0860 0.014000 0.014000 0.025000
1776141710728969317 36.843711500 128.092485400 296.0810 0.014000 0.014000 0.025000
1776141711246947661 36.843713000 128.092484200 296.0620 0.014000 0.014000 0.025000
1776141711734565487 36.843714600 128.092483000 296.0290 0.014000 0.014000 0.023000
1776141712238468076 36.843716300 128.092481900 295.9780 0.014000 0.014000 0.033000
1776141712733959900 36.843718100 128.092480800 295.9560 0.014000 0.014000 0.025000
1776141713238219170 36.843719600 128.092479900 295.9520 0.014000 0.014000 0.030000
1776141713735466124 36.843721500 128.092478600 295.9310 0.014000 0.014000 0.030000
1776141714245766667 36.843723300 128.092477300 295.8870 0.014000 0.014000 0.027000
1776141714735034093 36.843724900 128.092476700 295.9080 0.014000 0.014000 0.025000
1776141715238551560 36.843726500 128.092475600 295.8910 0.014000 0.014000 0.025000
1776141715732090946 36.843728300 128.092474400 295.8980 0.014000 0.014000 0.018000
1776141716246930859 36.843730100 128.092473200 295.8260 0.014000 0.014000 0.020000
1776141716735431360 36.843731800 128.092472200 295.8480 0.014000 0.014000 0.021000
1776141717247159407 36.843733700 128.092471300 295.8550 0.014000 0.014000 0.024000
1776141717737014134 36.843735400 128.092470200 295.8080 0.014000 0.014000 0.021000
1776141718243480532 36.843736900 128.092469200 295.7780 0.014000 0.014000 0.022000
1776141718734993044 36.843739100 128.092468200 295.7810 0.014000 0.014000 0.021000
1776141719243925945 36.843740800 128.092467200 295.7830 0.014000 0.014000 0.021000
1776141719727403628 36.843742400 128.092466100 295.7080 0.014000 0.014000 0.021000
1776141720244648146 36.843744100 128.092465200 295.6910 0.014000 0.014000 0.020000
1776141720730921850 36.843745600 128.092464400 295.6860 0.014000 0.014000 0.019000
1776141721243424221 36.843747500 128.092463400 295.6780 0.014000 0.014000 0.019000
1776141721737889150 36.843749200 128.092462200 295.6700 0.014000 0.014000 0.019000
1776141722242513330 36.843750800 128.092460800 295.5990 0.014000 0.014000 0.019000
