x,y,z,yaw
-0.003435,0.011945,-0.008261,0.23183949977387
-0.003575,0.011882,-0.008824,0.238861555967412
-0.00335,0.011799,-0.008618,0.238221524744227
-0.002801,0.011828,-0.008688,0.242711169248694
-0.003068,0.011313,-0.008905,0.249018866807975
-0.0031,0.010914,-0.008297,0.237696965122136
-0.00299,0.011079,-0.008059,0.239629581421457
-0.002728,0.010692,-0.008015,0.237244025493794
-0.002661,0.009807,-0.008083,0.236576167280447
-0.00235,0.009483,-0.008008,0.232839887908801
-0.001513,0.010151,-0.007126,0.237972646028294
-0.000807,0.010432,-0.007351,0.241437106106285
-0.001959,0.010222,-0.00791,0.241508793314872
-0.003859,0.010446,-0.007455,0.240519218516295
-0.004555,0.010794,-0.007621,0.248151523262444
-0.004019,0.010802,-0.008299,0.246233967905468
-0.004362,0.011118,-0.007906,0.24743438422204
-0.004911,0.011567,-0.007532,0.251050751013265
-0.005285,0.011455,-0.008254,0.243511569021316
-0.004955,0.011382,-0.008573,0.250180004211836
-0.003187,0.011745,-0.009073,0.244178748178608
-0.002258,0.01341,-0.008506,0.245950775644919
-0.002015,0.014041,-0.008504,0.240571994793854
-0.001672,0.012812,-0.007342,0.230186021499741
-0.001344,0.011031,-0.007103,0.240460107970967
-0.000626,0.011345,-0.006957,0.240864553409776
-0.000845,0.011827,-0.007189,0.241986750525174
-0.002536,0.011894,-0.008031,0.233276112595356
-0.0036,0.011876,-0.00885,0.239266872099053
-0.003883,0.012268,-0.008764,0.240999802851648
-0.003209,0.012174,-0.008664,0.244592877215585
-0.003257,0.011277,-0.00762,0.240501934082881
-0.004235,0.01094,-0.008041,0.243766646817315
-0.004037,0.011101,-0.007638,0.23855807984316
-0.002384,0.011427,-0.007263,0.240187747307873
-0.001916,0.011412,-0.007899,0.233510230601357
-0.002837,0.010309,-0.007977,0.233331033346522
-0.00434,0.009226,-0.007872,0.239815141342208
-0.005361,0.009597,-0.007343,0.242290396542269
-0.005764,0.010771,-0.006482,0.247450951806805
-0.005818,0.012079,-0.007156,0.239412047835461
-0.005962,0.012387,-0.008566,0.240766876062732
-0.006874,0.011692,-0.008984,0.245709501519572
-0.006312,0.011506,-0.00865,0.247472423581097
-0.00505,0.012089,-0.008389,0.24498388496275
-0.004299,0.012771,-0.00763,0.247820642327113
-0.004224,0.013445,-0.007526,0.247264018296554
-0.004305,0.01434,-0.00762,0.244226691279842
-0.005386,0.01419,-0.007694,0.24380723968981
-0.005592,0.013292,-0.007185,0.244439623826884
-0.004557,0.011915,-0.007986,0.252068624219859
-0.004714,0.010541,-0.008626,0.238947887746164
-0.004796,0.009258,-0.008894,0.239144174271495
-0.004112,0.009285,-0.008624,0.234090606956222
-0.004044,0.010133,-0.007055,0.244860797723852
-0.003201,0.010177,-0.007342,0.246458763553393
-0.003315,0.00988,-0.0083,0.249571553405118
-0.004034,0.010096,-0.00797,0.241211956150369
-0.004994,0.010333,-0.008271,0.243418180764822
-0.005517,0.010834,-0.008419,0.234209544932218
-0.005339,0.010912,-0.009136,0.24062188154634
-0.004612,0.011207,-0.009258,0.239620511150555
-0.003233,0.011831,-0.00937,0.235439401364599
-0.00172,0.011597,-0.009027,0.238076382004792
-0.001586,0.011614,-0.007089,0.233936897719883
-0.002707,0.011067,-0.007021,0.237911244486186
-0.003111,0.009558,-0.008167,0.237885745271492
-0.002778,0.008627,-0.008437,0.244524786229406
-0.001903,0.00906,-0.008562,0.243627498475138
-0.001184,0.009363,-0.008459,0.236432918960287
-0.001637,0.008827,-0.008301,0.23584397502755
-0.002405,0.008523,-0.00718,0.233548235195473
-0.002845,0.008101,-0.006657,0.218948119704149
-0.003629,0.008063,-0.006407,0.232824860222252
-0.005288,0.007866,-0.006753,0.228364401069152
-0.005685,0.008259,-0.007487,0.243612000382624
-0.00517,0.00967,-0.007767,0.240519374608271
-0.005847,0.010217,-0.008412,0.243330120711697
-0.00687,0.010197,-0.009023,0.246347308978745
-0.007464,0.01054,-0.009296,0.246300029445492
-0.007182,0.010128,-0.009541,0.243352091426853
-0.00702,0.009464,-0.009112,0.238292305619213
-0.006344,0.009206,-0.007873,0.245675242501329
-0.006631,0.009066,-0.007653,0.242753045407027
-0.006405,0.008922,-0.007442,0.238071732547193
-0.006432,0.009386,-0.007357,0.247139253727312
-0.006003,0.009682,-0.007203,0.248799041520335
-0.006128,0.010092,-0.007202,0.242593811279943
-0.005651,0.01055,-0.007183,0.247720427863564
-0.005039,0.010596,-0.007577,0.235024748436898
-0.005314,0.009967,-0.00745,0.236967373013121
-0.00666,0.009768,-0.008103,0.243944652912808
-0.007241,0.010414,-0.007577,0.237899838932656
-0.006305,0.011136,-0.008226,0.232738081000941
-0.005613,0.011926,-0.00744,0.237252447716689
-0.005944,0.012399,-0.007754,0.252962406390973
-0.00732,0.011454,-0.007243,0.243692918988116
-0.006876,0.010093,-0.007319,0.234874885083886
-0.006774,0.009616,-0.008109,0.248876106184327
-0.005407,0.010485,-0.00908,0.238567051529372
-0.003744,0.011625,-0.009194,0.239358040898861
-0.003345,0.012511,-0.008673,0.2438008658357
-0.003497,0.012343,-0.00826,0.23148144111599
-0.003651,0.012149,-0.008345,0.241351596275125
-0.003897,0.011939,-0.008552,0.242189897676484
-0.003814,0.011727,-0.007914,0.247026570725598
-0.00362,0.011999,-0.007663,0.24412368449434
-0.003263,0.011452,-0.007094,0.246465921187737
-0.003014,0.010645,-0.007418,0.245918801555698
-0.002993,0.010623,-0.008364,0.242912396205392
-0.002259,0.011022,-0.009037,0.238577723650468
-0.002331,0.012049,-0.008089,0.242125299450427
-0.003812,0.012658,-0.007575,0.242532955700272
-0.004965,0.012086,-0.007173,0.240887672908979
-0.004773,0.011969,-0.007555,0.244542232104765
-0.004756,0.011668,-0.007314,0.240432471291782
-0.005237,0.011047,-0.007262,0.235204392048816
-0.005612,0.010452,-0.008085,0.238429978483038
-0.005587,0.009844,-0.008319,0.23493967513244
-0.004887,0.009134,-0.007442,0.241141210172875
-0.004149,0.00816,-0.007952,0.243274264208251
-0.003702,0.009166,-0.007683,0.238812390502114
-0.004224,0.010502,-0.006861,0.239801431349518
-0.005092,0.01063,-0.0063,0.236237325241659
-0.006094,0.010303,-0.006736,0.238460297712695
-0.005488,0.009247,-0.007994,0.238491099959145
-0.004488,0.008612,-0.008185,0.229853608782592
-0.003871,0.008832,-0.008158,0.236224086423034
-0.004188,0.009848,-0.007528,0.244622807920045
-0.003738,0.009734,-0.007241,0.248557159363759
-0.003788,0.00938,-0.008099,0.241589155424572
-0.00376,0.009895,-0.006317,0.249147966207118
-0.004333,0.010933,-0.00651,0.254587184504568
-0.005667,0.011416,-0.007581,0.253393253679545
-0.006043,0.01237,-0.007608,0.248049298407847
-0.005222,0.012699,-0.008615,0.24469158180954
-0.004653,0.011553,-0.008235,0.24989773823099
-0.003832,0.011071,-0.007607,0.237174651847608
-0.003174,0.012113,-0.007279,0.25195160176301
-0.002841,0.013087,-0.007326,0.24263576713689
-0.003054,0.014035,-0.007068,0.250084830698852
-0.003021,0.014204,-0.007553,0.257899834459295
-0.003225,0.012916,-0.007247,0.257192281858843
-0.003155,0.011208,-0.007679,0.245917569892272
-0.003814,0.010586,-0.00709,0.247874112092642
-0.004987,0.010102,-0.007217,0.248384631516986
-0.005686,0.01003,-0.007261,0.236331053963207
-0.006109,0.010491,-0.006886,0.241238863572175
-0.005736,0.010095,-0.007273,0.242133831605414
-0.004818,0.010505,-0.007263,0.25006547075537
-0.004118,0.010821,-0.006997,0.248610805487655
-0.003894,0.011373,-0.006861,0.246300606951749
-0.004,0.012712,-0.006855,0.245998740308562
-0.003693,0.013223,-0.007472,0.250507987092782
-0.003848,0.012302,-0.00766,0.24272886685854
-0.003791,0.011148,-0.008127,0.239243759971905
-0.003388,0.009847,-0.008482,0.232419167661605
-0.002764,0.009236,-0.007017,0.230687686565479
-0.002531,0.009373,-0.006824,0.23259023598203
-0.002942,0.009862,-0.007041,0.234948073988393
-0.003417,0.010303,-0.006337,0.238228758869566
-0.003496,0.011375,-0.007272,0.241625589812485
-0.004042,0.01258,-0.007305,0.243006448418691
-0.00434,0.012562,-0.007449,0.254071559511697
-0.00459,0.012961,-0.008096,0.250392539222247
-0.003937,0.013479,-0.007657,0.251514907027918
-0.004066,0.012763,-0.007657,0.246156987758829
-0.004893,0.011764,-0.00768,0.242732279182189
-0.004774,0.010632,-0.007125,0.243361024610611
-0.005076,0.009569,-0.006272,0.24549311217569
-0.005306,0.009549,-0.006269,0.240997008616562
-0.005306,0.010102,-0.006977,0.25221319318582
-0.005148,0.009851,-0.007412,0.238953299591087
-0.005137,0.009585,-0.007491,0.248111050128135
-0.004554,0.010312,-0.007682,0.249694175336428
-0.004596,0.010603,-0.007303,0.23766053137301
-0.005123,0.011068,-0.007737,0.238294608219949
-0.004804,0.011006,-0.00718,0.2369223959232
-0.004778,0.010148,-0.007045,0.244624238049788
-0.004417,0.009054,-0.007142,0.241996670234103
-0.004481,0.009648,-0.007629,0.252297246164299
-0.004739,0.010231,-0.007193,0.255721742279823
-0.004319,0.01022,-0.007168,0.251901104406519
-0.003025,0.010349,-0.007204,0.247227082907852
-0.002309,0.010217,-0.006832,0.249283512173017
-0.002325,0.009907,-0.006554,0.247718387060542
-0.003315,0.009203,-0.006445,0.251614188575153
-0.004622,0.009181,-0.006881,0.243566175040263
-0.004666,0.009308,-0.007935,0.23327035897571
-0.004854,0.009258,-0.007919,0.249870659080171
-0.005449,0.010095,-0.007382,0.249242262688327
-0.004509,0.010975,-0.007046,0.235606383060294
-0.004457,0.011939,-0.006669,0.235562416492086
-0.007731,0.012842,-0.006677,0.239851686218268
-0.011916,0.013181,-0.006825,0.245356174564405
-0.016268,0.012896,-0.006665,0.248085592385176
-0.021463,0.012372,-0.005974,0.241412784631288
-0.027573,0.012392,-0.005738,0.235181268690601
-0.035538,0.011296,-0.005155,0.218633179173158
-0.044128,0.010343,-0.004798,0.207414226093478
-0.054021,0.010818,-0.004124,0.214947846740212
-0.065325,0.010529,-0.004633,0.215173116181192
-0.07622,0.009754,-0.004445,0.212451265997526
-0.087535,0.009348,-0.00303,0.213725862196701
-0.100417,0.008785,-0.002414,0.230253628705333
-0.11275,0.008076,-0.002194,0.219613014863841
-0.124428,0.007299,-0.001561,0.224138731492487
-0.136513,0.005868,-0.001035,0.218509293425131
-0.150568,0.005316,-0.000774,0.201707886366041
-0.165792,0.005245,-0.000893,0.19176267168048
-0.182059,0.00512,-0.000339,0.201252725999365
-0.2003,0.005531,-0.000344,0.193777883986856
-0.217399,0.007221,0.000265,0.19752049199038
-0.235421,0.009252,0.000332,0.270894578384482
-0.252805,0.008491,0.001738,0.541210782072603
-0.2689,0.007184,0.00317,0.868052616732061
-0.285217,0.006539,0.003784,1.08691487832066
-0.302953,0.005029,0.003686,1.32244512555453
-0.318724,0.003578,0.004509,1.64152679275028
-0.336374,0.001641,0.00512,1.9704496820923
-0.353767,-0.000768,0.007039,2.41768658447223
-0.370644,-0.003651,0.008258,2.92507986750636
-0.387888,-0.008455,0.0071,3.45045616363462
-0.403848,-0.011943,0.007607,4.00153554616541
-0.420718,-0.014744,0.009247,4.55132216965522
-0.43814,-0.018333,0.008771,4.94589168763021
-0.456503,-0.022022,0.009533,5.29285495345651
-0.474209,-0.025655,0.009249,5.58072522884344
-0.492985,-0.029811,0.008912,5.78096843584214
-0.512174,-0.033591,0.008927,5.93375819757487
-0.532358,-0.035656,0.010456,5.98420362288285
-0.55187,-0.037044,0.012095,5.99091656431666
-0.573765,-0.038608,0.012328,5.99111145960031
-0.595993,-0.03855,0.012327,6.00350292592623
-0.619848,-0.039885,0.012618,6.01722092345531
-0.644407,-0.042583,0.01136,5.99185384237171
-0.668783,-0.044213,0.012558,5.97824726328586
-0.693685,-0.046151,0.013574,5.95421917649632
-0.718371,-0.048378,0.015761,5.94116457069906
-0.741326,-0.052099,0.017504,5.96002336050541
-0.763203,-0.055871,0.017849,5.93138946346971
-0.786647,-0.061096,0.01829,5.96350046992512
-0.809454,-0.064326,0.020246,5.93048470556213
-0.830425,-0.06697,0.0221,5.94555543236415
-0.851338,-0.071398,0.022211,5.94074997985959
-0.872939,-0.075564,0.025315,5.91283844600109
-0.895345,-0.080224,0.025006,5.94381882166095
-0.918138,-0.084707,0.024739,5.92800923356869
-0.941323,-0.089375,0.0277,5.92014145789065
-0.963998,-0.093657,0.026601,5.93920012320139
-0.986972,-0.098537,0.026855,5.90553886777115
-1.009551,-0.101954,0.027784,5.93016286205175
-1.033611,-0.10395,0.028846,5.91505530639271
-1.057831,-0.106001,0.0285,5.93586292557002
-1.082781,-0.107275,0.027506,5.92535771104927
-1.107411,-0.108818,0.028934,5.94693371434756
-1.132611,-0.110156,0.028309,5.96070183616677
-1.158851,-0.113351,0.027371,5.97794713240191
-1.184551,-0.11712,0.02908,5.99112907534173
-1.209181,-0.120263,0.030079,5.98255095599788
-1.234021,-0.122857,0.031226,5.97103065332501
-1.261161,-0.126081,0.029676,5.99747820255837
-1.288721,-0.129068,0.031138,5.97738954518085
-1.315921,-0.132713,0.032908,5.94391129716615
-1.342831,-0.1367,0.034134,5.94570827741471
-1.371241,-0.140196,0.033943,5.93627208284517
-1.398331,-0.144038,0.035541,5.94238702097671
-1.425761,-0.147473,0.036539,5.90525843708536
-1.454541,-0.150851,0.038268,5.90644475336114
-1.485231,-0.154571,0.037778,5.90753880472592
-1.515121,-0.159128,0.039093,5.87223515537385
-1.544731,-0.163568,0.04076,5.87125394174057
-1.576111,-0.168245,0.041655,5.76168226151577
-1.608721,-0.171351,0.042824,5.37691151550497
-1.640251,-0.172669,0.041704,4.69239994561979
-1.669871,-0.172757,0.043324,3.79893583785147
-1.697331,-0.171039,0.044808,2.85648356129036
-1.722631,-0.169536,0.045752,1.95327811233349
-1.742651,-0.169256,0.043527,1.28433175812649
-1.755761,-0.168817,0.043409,0.928839088561258
-1.766151,-0.168532,0.044314,0.803713260297913
-1.773971,-0.167334,0.045646,0.776286359419354
-1.778731,-0.165744,0.046283,0.774214527377089
-1.782241,-0.164791,0.044933,0.771526992954821
-1.783931,-0.164807,0.045006,0.752115866129268
-1.785661,-0.164903,0.044376,0.74331127790453
-1.786961,-0.164795,0.043938,0.739788080444544
-1.787111,-0.165019,0.04441,0.732953027824919
-1.787591,-0.165345,0.044695,0.747882364295453
-1.787551,-0.165672,0.044754,0.737908087358345
-1.787361,-0.165574,0.044889,0.736788311646965
-1.786801,-0.16572,0.045135,0.738089256686677
-1.786851,-0.167085,0.044082,0.735926703790297
-1.787421,-0.168201,0.044215,0.734775451156152
-1.787821,-0.168036,0.044787,0.732025186715818
-1.787571,-0.167007,0.044697,0.737245684720697
-1.786941,-0.165446,0.045131,0.735265481156352
-1.786241,-0.164775,0.045597,0.735050016980688
-1.786181,-0.165052,0.045792,0.732751397409676
-1.785881,-0.165091,0.045165,0.73722426253099
-1.785311,-0.164056,0.044526,0.729403087053749
-1.786161,-0.162798,0.044863,0.740689928081284
-1.786091,-0.16328,0.04417,0.74227006593332
-1.785381,-0.163664,0.044297,0.738432187043433
-1.785301,-0.163605,0.04438,0.73724376585067
-1.784641,-0.163201,0.044713,0.740322878495087
-1.783821,-0.163788,0.044365,0.737548683256186
-1.784451,-0.164391,0.04438,0.737923854839405
-1.785951,-0.165144,0.044402,0.74037317198167
-1.787261,-0.16521,0.044142,0.742923174401778
-1.787341,-0.164668,0.044047,0.747606032416941
-1.787091,-0.164049,0.044103,0.737607801121457
-1.786651,-0.163591,0.04397,0.75066138061693
-1.786131,-0.163371,0.044664,0.744187150791309
-1.785891,-0.163294,0.043189,0.736024733273169
-1.786051,-0.163914,0.043039,0.73297068791789
-1.786101,-0.16454,0.042943,0.735069220254878
-1.785871,-0.164326,0.043555,0.72551492408417
-1.786731,-0.163717,0.043538,0.732419014516548
-1.786781,-0.163695,0.044368,0.738032770375028
-1.786411,-0.163557,0.044302,0.736324377034516
-1.786391,-0.163168,0.045268,0.741549725845279
-1.786001,-0.163105,0.044941,0.736772365940228
-1.786641,-0.162729,0.044478,0.748032599181304
-1.786461,-0.162703,0.043609,0.748643555708914
-1.786031,-0.162888,0.043941,0.737999908896609
-1.785881,-0.163221,0.044095,0.73588406275415
-1.786051,-0.164175,0.044994,0.744681279563527
-1.786881,-0.164478,0.044882,0.746511832035399
-1.785961,-0.164133,0.044028,0.741588489495186
-1.784751,-0.163565,0.043777,0.731966004169863
-1.784331,-0.162566,0.0441,0.750857351536936
-1.785631,-0.161492,0.045178,0.753538998002028
-1.788131,-0.161474,0.04521,0.749652049414706
-1.790601,-0.161329,0.045015,0.744582923405247
-1.791351,-0.161707,0.043714,0.740287036784699
-1.791141,-0.161759,0.044155,0.738149942923915
-1.793531,-0.162155,0.044615,0.748891390730103
-1.798811,-0.162546,0.044787,0.75671656297865
-1.805431,-0.162138,0.045095,0.73922706180165
-1.812991,-0.160858,0.04496,0.745200618489453
-1.822111,-0.160648,0.044106,0.755472983149143
-1.831061,-0.161333,0.043941,0.753910227549619
-1.839591,-0.161672,0.04466,0.76766260514372
-1.849511,-0.160446,0.044684,0.768071327777178
-1.860241,-0.159409,0.044835,0.771239507057785
-1.871141,-0.159066,0.046129,0.782580074824797
-1.883581,-0.1585,0.046,0.781617502286172
-1.895651,-0.159403,0.046186,0.790478275181895
-1.907831,-0.160785,0.04728,0.775223768497222
-1.921091,-0.161536,0.04752,0.767263100134865
-1.933501,-0.161453,0.047481,0.761414461311351
-1.945501,-0.160536,0.047511,0.765464289115705
-1.957741,-0.160025,0.048256,0.753150585303786
-1.970831,-0.160007,0.049669,0.762909464083834
-1.985461,-0.160672,0.049434,0.761116090295996
-2.000721,-0.161192,0.050888,0.749574070525005
