# bag: /home/avg/Data/slam_data/Woraksan_test2/rosbag2_2026_07_31-13_38_33
# topic: /gnss_2/llh_position (frame_id=gnss_2_antenna_link)
# stamp: header, unit=seconds
# mode: llh -> x=lat y=lon z=alt
# stddev: sqrt(diag(position_covariance)), meters (x_stddev=north, y_stddev=east, z_stddev=up)
# stamp x y z x_stddev y_stddev z_stddev
1785473222.772000074 36.843716000 128.092706700 294.952000000 0.014000000 0.014000000 0.039000001
1785473223.276999950 36.843713600 128.092707500 295.062000000 0.014000000 0.014000000 0.037000000
1785473223.775000095 36.843711000 128.092708500 295.071000000 0.016000001 0.016000001 0.043000001
1785473224.269999981 36.843708600 128.092709700 295.071000000 0.014000000 0.014000000 0.028000001
1785473224.766999960 36.843706200 128.092710200 295.023000000 0.014000000 0.014000000 0.027000001
1785473225.275000095 36.843703400 128.092711600 295.050000000 0.014000000 0.014000000 0.027000001
1785473225.776999950 36.843700800 128.092712900 295.126000000 0.014000000 0.014000000 0.028999999
1785473226.280999899 36.843698100 128.092714200 295.090000000 0.014000000 0.014000000 0.026000001
1785473226.763000011 36.843695400 128.092715100 295.075000000 0.014000000 0.014000000 0.032000002
1785473227.272000074 36.843692700 128.092716700 295.101000000 0.014000000 0.014000000 0.028000001
1785473227.778000116 36.843689900 128.092718000 295.157000000 0.014000000 0.014000000 0.029999999
1785473228.282999992 36.843687300 128.092719500 295.158000000 0.014000000 0.014000000 0.025000000
1785473228.760999918 36.843684700 128.092721000 295.167000000 0.014000000 0.014000000 0.027000001
1785473229.279999971 36.843682600 128.092722100 295.156000000 0.014000000 0.014000000 0.027000001
1785473229.773000002 36.843679900 128.092723500 295.175000000 0.014000000 0.014000000 0.025000000
1785473230.279000044 36.843677600 128.092724600 295.223000000 0.014000000 0.014000000 0.026000001
1785473230.763000011 36.843675500 128.092725700 295.196000000 0.014000000 0.014000000 0.027000001
1785473231.279000044 36.843672900 128.092727000 295.221000000 0.014000000 0.014000000 0.021000000
1785473231.778000116 36.843670300 128.092728200 295.240000000 0.014000000 0.014000000 0.024000000
1785473232.279999971 36.843667900 128.092729400 295.205000000 0.014000000 0.014000000 0.023000000
1785473232.769000053 36.843665300 128.092730700 295.243000000 0.014000000 0.014000000 0.021000000
1785473233.267999887 36.843662700 128.092732100 295.246000000 0.014000000 0.014000000 0.020000000
1785473233.760999918 36.843660200 128.092733500 295.249000000 0.014000000 0.014000000 0.021000000
1785473234.270999908 36.843657600 128.092734900 295.292000000 0.014000000 0.014000000 0.023000000
1785473234.769000053 36.843654900 128.092736300 295.291000000 0.014000000 0.014000000 0.024000000
1785473235.278000116 36.843652500 128.092737700 295.246000000 0.014000000 0.014000000 0.023000000
1785473235.769999981 36.843650100 128.092738600 295.144000000 0.014000000 0.014000000 0.035999998
1785473236.276000023 36.843647200 128.092740500 295.303000000 0.014000000 0.014000000 0.028000001
1785473236.766999960 36.843644300 128.092742000 295.279000000 0.014000000 0.014000000 0.028000001
1785473237.276999950 36.843641700 128.092743600 295.227000000 0.014000000 0.014000000 0.027000001
1785473237.766000032 36.843639100 128.092745100 295.261000000 0.014000000 0.014000000 0.028999999
1785473238.278000116 36.843636300 128.092746500 295.309000000 0.014000000 0.014000000 0.023000000
1785473238.769999981 36.843633800 128.092747800 295.304000000 0.014000000 0.014000000 0.022000000
1785473239.276999950 36.843631500 128.092749000 295.228000000 0.014000000 0.014000000 0.022000000
1785473239.776000023 36.843628800 128.092750400 295.314000000 0.014000000 0.014000000 0.023000000
1785473240.296999931 36.843626500 128.092751700 295.356000000 0.014000000 0.014000000 0.021000000
1785473240.779000044 36.843624200 128.092752800 295.327000000 0.014000000 0.014000000 0.022000000
1785473241.279999971 36.843621800 128.092754200 295.356000000 0.014000000 0.014000000 0.022000000
1785473241.776000023 36.843619100 128.092755600 295.396000000 0.014000000 0.014000000 0.024000000
1785473242.275000095 36.843616400 128.092757000 295.368000000 0.014000000 0.014000000 0.041000001
1785473242.769000053 36.843613600 128.092758400 295.384000000 0.014000000 0.014000000 0.037999999
1785473243.279999971 36.843610500 128.092760000 295.401000000 0.014000000 0.014000000 0.024000000
1785473243.772000074 36.843607400 128.092761900 295.459000000 0.014000000 0.014000000 0.025000000
1785473244.280999899 36.843604500 128.092763400 295.416000000 0.014000000 0.014000000 0.028000001
1785473244.767999887 36.843601700 128.092765000 295.382000000 0.014000000 0.014000000 0.023000000
1785473245.276999950 36.843598600 128.092766700 295.411000000 0.014000000 0.014000000 0.028000001
1785473245.773999929 36.843595800 128.092768400 295.489000000 0.014000000 0.014000000 0.025000000
1785473246.278000116 36.843593000 128.092769900 295.461000000 0.014000000 0.014000000 0.026000001
1785473246.760999918 36.843590100 128.092771200 295.451000000 0.014000000 0.014000000 0.028000001
1785473247.276999950 36.843587300 128.092773000 295.496000000 0.014000000 0.014000000 0.024000000
1785473247.775000095 36.843584700 128.092774200 295.506000000 0.014000000 0.014000000 0.037000000
1785473248.282000065 36.843582100 128.092775600 295.483000000 0.014000000 0.014000000 0.027000001
1785473248.773999929 36.843579100 128.092777200 295.506000000 0.014000000 0.014000000 0.028000001
1785473249.280999899 36.843576400 128.092778500 295.544000000 0.014000000 0.014000000 0.026000001
1785473249.772000074 36.843573800 128.092779800 295.506000000 0.014000000 0.014000000 0.028000001
1785473250.286000013 36.843571200 128.092781300 295.504000000 0.014000000 0.014000000 0.026000001
1785473250.779999971 36.843568700 128.092782500 295.528000000 0.014000000 0.014000000 0.028000001
1785473251.270999908 36.843566000 128.092783500 295.500000000 0.014000000 0.014000000 0.033000000
1785473251.769999981 36.843563500 128.092784900 295.516000000 0.014000000 0.014000000 0.035000000
1785473252.280999899 36.843560600 128.092786200 295.612000000 0.014000000 0.014000000 0.023000000
1785473252.769999981 36.843557900 128.092787500 295.643000000 0.014000000 0.014000000 0.026000001
1785473253.278000116 36.843555200 128.092788900 295.627000000 0.014000000 0.014000000 0.035000000
1785473253.782000065 36.843552200 128.092790000 295.649000000 0.016000001 0.016000001 0.046000000
1785473254.276999950 36.843549600 128.092792000 295.620000000 0.017999999 0.017999999 0.048999999
1785473254.766999960 36.843546700 128.092793900 295.648000000 0.017000001 0.017000001 0.048000000
1785473255.276000023 36.843544200 128.092795800 295.584000000 0.016000001 0.016000001 0.044000000
1785473255.773999929 36.843541700 128.092797400 295.502000000 0.016000001 0.016000001 0.048999999
1785473256.272000074 36.843539300 128.092799000 295.625000000 0.014000000 0.014000000 0.043000001
1785473256.766999960 36.843537200 128.092800400 295.553000000 0.014000000 0.014000000 0.039999999
1785473257.276000023 36.843535000 128.092801700 295.586000000 0.014000000 0.014000000 0.039000001
1785473257.785000086 36.843532900 128.092802900 295.583000000 0.014000000 0.014000000 0.037999999
1785473258.276999950 36.843530600 128.092804300 295.622000000 0.016000001 0.016000001 0.044000000
1785473258.767999887 36.843528400 128.092805700 295.644000000 0.015000000 0.015000000 0.041999999
1785473259.279999971 36.843526200 128.092807000 295.619000000 0.014000000 0.014000000 0.029999999
1785473259.785000086 36.843524100 128.092808400 295.599000000 0.014000000 0.014000000 0.030999999
1785473260.270999908 36.843522000 128.092809600 295.609000000 0.014000000 0.014000000 0.033000000
1785473260.782000065 36.843519300 128.092811100 295.654000000 0.014000000 0.014000000 0.035999998
1785473261.292000055 36.843516500 128.092812600 295.577000000 0.014000000 0.014000000 0.035999998
1785473261.789000034 36.843513500 128.092814400 295.638000000 0.014000000 0.014000000 0.033000000
1785473262.295000076 36.843510800 128.092815900 295.624000000 0.015000000 0.015000000 0.041000001
1785473262.770999908 36.843508100 128.092817400 295.639000000 0.014000000 0.014000000 0.035000000
1785473263.279000044 36.843505200 128.092819000 295.614000000 0.014000000 0.014000000 0.033000000
1785473263.773999929 36.843502400 128.092820800 295.717000000 0.014000000 0.014000000 0.035999998
1785473264.279000044 36.843500000 128.092822400 295.646000000 0.014000000 0.014000000 0.030999999
1785473264.760999918 36.843497200 128.092824800 295.686000000 0.015000000 0.015000000 0.037999999
1785473265.279999971 36.843494500 128.092826700 295.704000000 0.014000000 0.014000000 0.033000000
1785473265.783999920 36.843492200 128.092828400 295.703000000 0.016000001 0.016000001 0.037000000
1785473266.276999950 36.843489900 128.092830200 295.687000000 0.015000000 0.015000000 0.035000000
1785473266.762000084 36.843487700 128.092832200 295.695000000 0.014000000 0.014000000 0.032000002
1785473267.280999899 36.843485600 128.092834000 295.714000000 0.014000000 0.014000000 0.033000000
1785473267.766999960 36.843483400 128.092836100 295.734000000 0.014000000 0.014000000 0.033000000
1785473268.283999920 36.843481400 128.092837700 295.768000000 0.014000000 0.014000000 0.028000001
1785473268.779000044 36.843479500 128.092839200 295.714000000 0.015000000 0.015000000 0.028999999
1785473269.275000095 36.843477400 128.092841100 295.777000000 0.014000000 0.014000000 0.025000000
1785473269.769000053 36.843475300 128.092843000 295.749000000 0.016000001 0.016000001 0.041000001
1785473270.276999950 36.843473100 128.092844700 295.757000000 0.014000000 0.014000000 0.028999999
1785473270.772000074 36.843470900 128.092846900 295.863000000 0.014000000 0.014000000 0.039000001
1785473271.286999941 36.843468700 128.092848500 295.802000000 0.017000001 0.017000001 0.044000000
1785473271.773999929 36.843466500 128.092850400 295.894000000 0.020000000 0.020000000 0.048999999
1785473272.279000044 36.843464600 128.092852500 295.886000000 0.015000000 0.015000000 0.032000002
1785473272.770999908 36.843462700 128.092854400 295.882000000 0.014000000 0.014000000 0.029999999
1785473273.273000002 36.843460400 128.092856500 295.883000000 0.014000000 0.014000000 0.016000001
1785473273.767999887 36.843458500 128.092858700 295.923000000 0.014000000 0.014000000 0.018999999
1785473274.289999962 36.843456600 128.092861100 295.954000000 0.014000000 0.014000000 0.017999999
1785473274.773999929 36.843454700 128.092863300 295.942000000 0.014000000 0.014000000 0.022000000
1785473275.279999971 36.843453100 128.092865300 295.923000000 0.014000000 0.014000000 0.025000000
1785473275.776999950 36.843451600 128.092867000 295.946000000 0.014000000 0.014000000 0.023000000
1785473276.280999899 36.843450000 128.092868700 295.971000000 0.014000000 0.014000000 0.020000000
1785473276.766999960 36.843448900 128.092869700 295.983000000 0.014000000 0.014000000 0.022000000
1785473277.276000023 36.843448700 128.092870000 295.959000000 0.014000000 0.014000000 0.020000000
1785473277.770999908 36.843448700 128.092870000 295.944000000 0.014000000 0.014000000 0.016000001
1785473278.272000074 36.843448600 128.092870000 295.948000000 0.014000000 0.014000000 0.017999999
1785473278.762000084 36.843448600 128.092870000 295.950000000 0.014000000 0.014000000 0.020000000
1785473279.280999899 36.843448500 128.092870100 295.959000000 0.014000000 0.014000000 0.020000000
1785473279.770999908 36.843448200 128.092870400 295.936000000 0.014000000 0.014000000 0.016000001
1785473280.282999992 36.843447200 128.092871200 295.952000000 0.014000000 0.014000000 0.017000001
1785473280.780999899 36.843446000 128.092872600 295.983000000 0.014000000 0.014000000 0.017999999
1785473281.279999971 36.843444700 128.092874100 296.019000000 0.014000000 0.014000000 0.017000001
1785473281.780999899 36.843443200 128.092875900 295.976000000 0.014000000 0.014000000 0.017999999
1785473282.286000013 36.843441700 128.092877700 295.947000000 0.014000000 0.014000000 0.021000000
1785473282.769000053 36.843440100 128.092879500 295.972000000 0.014000000 0.014000000 0.023000000
1785473283.296000004 36.843438300 128.092881400 295.945000000 0.014000000 0.014000000 0.025000000
1785473283.766999960 36.843436800 128.092883000 295.964000000 0.014000000 0.014000000 0.026000001
1785473284.273999929 36.843435200 128.092884700 295.949000000 0.014000000 0.014000000 0.025000000
1785473284.776000023 36.843433600 128.092886500 295.926000000 0.014000000 0.014000000 0.024000000
1785473285.279000044 36.843431800 128.092888400 296.004000000 0.014000000 0.014000000 0.023000000
1785473285.780999899 36.843430200 128.092890300 295.970000000 0.014000000 0.014000000 0.022000000
1785473286.282000065 36.843428200 128.092892700 296.026000000 0.014000000 0.014000000 0.024000000
1785473286.775000095 36.843426300 128.092894700 295.990000000 0.014000000 0.014000000 0.024000000
1785473287.276999950 36.843424500 128.092896500 295.984000000 0.014000000 0.014000000 0.033000000
1785473287.772000074 36.843422500 128.092898800 296.034000000 0.014000000 0.014000000 0.027000001
1785473288.282000065 36.843420200 128.092900800 296.021000000 0.014000000 0.014000000 0.030999999
1785473288.798000097 36.843418400 128.092902600 296.042000000 0.014000000 0.014000000 0.028999999
1785473289.299999952 36.843416500 128.092904500 296.057000000 0.014000000 0.014000000 0.029999999
1785473289.788000107 36.843414600 128.092906300 296.114000000 0.014000000 0.014000000 0.032000002
1785473290.305000067 36.843412400 128.092908500 296.142000000 0.014000000 0.014000000 0.025000000
1785473290.782999992 36.843410400 128.092910800 296.211000000 0.014000000 0.014000000 0.023000000
1785473291.275000095 36.843408500 128.092913100 296.235000000 0.014000000 0.014000000 0.022000000
1785473291.765000105 36.843406500 128.092915400 296.311000000 0.014000000 0.014000000 0.025000000
1785473292.279000044 36.843404500 128.092917700 296.422000000 0.014000000 0.014000000 0.018999999
1785473292.766000032 36.843402500 128.092919800 296.463000000 0.014000000 0.014000000 0.018999999
1785473293.286000013 36.843400300 128.092922000 296.527000000 0.014000000 0.014000000 0.017999999
1785473293.776999950 36.843398300 128.092924400 296.620000000 0.014000000 0.014000000 0.017999999
1785473294.286999941 36.843396300 128.092926200 296.696000000 0.014000000 0.014000000 0.028000001
1785473294.773000002 36.843395100 128.092927600 296.703000000 0.014000000 0.014000000 0.025000000
1785473295.278000116 36.843393700 128.092929300 296.778000000 0.014000000 0.014000000 0.014000000
1785473295.769000053 36.843392000 128.092931500 296.858000000 0.014000000 0.014000000 0.014000000
1785473296.273000002 36.843390400 128.092933700 296.923000000 0.014000000 0.014000000 0.017999999
1785473296.766000032 36.843388900 128.092936200 296.913000000 0.014000000 0.014000000 0.022000000
1785473297.282999992 36.843387800 128.092938300 296.978000000 0.014000000 0.014000000 0.017000001
1785473297.782000065 36.843386500 128.092940700 297.048000000 0.014000000 0.014000000 0.016000001
1785473298.302999973 36.843385600 128.092942000 297.073000000 0.014000000 0.014000000 0.015000000
1785473298.776000023 36.843384400 128.092943800 297.075000000 0.014000000 0.014000000 0.016000001
1785473299.292000055 36.843383200 128.092946400 297.161000000 0.014000000 0.014000000 0.016000001
1785473299.788000107 36.843383000 128.092946500 297.169000000 0.014000000 0.014000000 0.017000001
1785473300.283999920 36.843381600 128.092949200 297.178000000 0.016000001 0.016000001 0.034000002
1785473300.770999908 36.843380700 128.092953200 297.200000000 0.015000000 0.015000000 0.032000002
1785473301.299000025 36.843379900 128.092956300 297.238000000 0.014000000 0.014000000 0.029999999
1785473301.796999931 36.843379000 128.092959400 297.205000000 0.014000000 0.014000000 0.033000000
1785473302.273999929 36.843378100 128.092962700 297.282000000 0.014000000 0.014000000 0.028999999
1785473302.773999929 36.843377000 128.092965700 297.292000000 0.014000000 0.014000000 0.027000001
1785473303.282000065 36.843376200 128.092968400 297.275000000 0.014000000 0.014000000 0.021000000
1785473303.773999929 36.843375400 128.092971300 297.303000000 0.014000000 0.014000000 0.021000000
1785473304.282999992 36.843374400 128.092973900 297.303000000 0.014000000 0.014000000 0.020000000
1785473304.769000053 36.843373600 128.092976400 297.299000000 0.014000000 0.014000000 0.020000000
1785473305.270999908 36.843372400 128.092979500 297.305000000 0.014000000 0.014000000 0.021000000
1785473305.776999950 36.843371400 128.092982800 297.289000000 0.014000000 0.014000000 0.021000000
1785473306.282000065 36.843370600 128.092986100 297.285000000 0.014000000 0.014000000 0.018999999
1785473306.772000074 36.843370200 128.092989900 297.294000000 0.014000000 0.014000000 0.018999999
1785473307.279999971 36.843369800 128.092993700 297.300000000 0.014000000 0.014000000 0.023000000
1785473307.769999981 36.843369500 128.092997300 297.295000000 0.014000000 0.014000000 0.026000001
1785473308.273000002 36.843369200 128.093001000 297.297000000 0.014000000 0.014000000 0.020000000
1785473308.769999981 36.843369100 128.093005000 297.275000000 0.014000000 0.014000000 0.020000000
1785473309.280999899 36.843369600 128.093008700 297.247000000 0.014000000 0.014000000 0.015000000
1785473309.780999899 36.843370300 128.093012200 297.262000000 0.014000000 0.014000000 0.015000000
1785473310.286000013 36.843371400 128.093015900 297.247000000 0.014000000 0.014000000 0.017000001
1785473310.778000116 36.843372600 128.093019000 297.230000000 0.014000000 0.014000000 0.015000000
1785473311.283999920 36.843374300 128.093022000 297.262000000 0.014000000 0.014000000 0.015000000
1785473311.773000002 36.843375600 128.093025100 297.265000000 0.014000000 0.014000000 0.016000001
1785473312.292000055 36.843377200 128.093028500 297.260000000 0.014000000 0.014000000 0.017999999
1785473312.782999992 36.843378700 128.093031900 297.273000000 0.014000000 0.014000000 0.017999999
1785473313.282999992 36.843380400 128.093035800 297.253000000 0.014000000 0.014000000 0.018999999
1785473313.790999889 36.843382000 128.093039400 297.273000000 0.015000000 0.015000000 0.021000000
1785473314.283999920 36.843383500 128.093042900 297.233000000 0.015000000 0.015000000 0.021000000
1785473314.779000044 36.843385000 128.093046200 297.259000000 0.014000000 0.014000000 0.017999999
1785473315.280999899 36.843386400 128.093049700 297.253000000 0.014000000 0.014000000 0.018999999
1785473315.778000116 36.843388000 128.093053300 297.264000000 0.014000000 0.014000000 0.020000000
1785473316.288000107 36.843389500 128.093056900 297.238000000 0.014000000 0.014000000 0.020000000
1785473316.789000034 36.843390900 128.093060500 297.249000000 0.014000000 0.014000000 0.021000000
1785473317.288000107 36.843392400 128.093064100 297.264000000 0.014000000 0.014000000 0.017000001
1785473317.776000023 36.843394000 128.093067600 297.255000000 0.014000000 0.014000000 0.017999999
1785473318.289999962 36.843395600 128.093071200 297.278000000 0.015000000 0.015000000 0.018999999
1785473318.769000053 36.843397400 128.093074700 297.273000000 0.014000000 0.014000000 0.016000001
1785473319.282000065 36.843399200 128.093078100 297.262000000 0.014000000 0.014000000 0.016000001
1785473319.790999889 36.843400900 128.093081500 297.265000000 0.014000000 0.014000000 0.018999999
1785473320.283999920 36.843402600 128.093085000 297.264000000 0.014000000 0.014000000 0.018999999
1785473320.782000065 36.843404100 128.093088200 297.265000000 0.014000000 0.014000000 0.017999999
1785473321.293999910 36.843405500 128.093091200 297.287000000 0.014000000 0.014000000 0.017999999
1785473321.799000025 36.843407100 128.093094600 297.278000000 0.014000000 0.014000000 0.017999999
1785473322.292000055 36.843408700 128.093097800 297.290000000 0.014000000 0.014000000 0.017999999
1785473322.782000065 36.843410300 128.093101500 297.267000000 0.014000000 0.014000000 0.017000001
1785473323.282000065 36.843412100 128.093105300 297.252000000 0.014000000 0.014000000 0.016000001
1785473323.780999899 36.843413900 128.093109200 297.273000000 0.014000000 0.014000000 0.015000000
1785473324.296000004 36.843415600 128.093113200 297.278000000 0.014000000 0.014000000 0.015000000
1785473324.780999899 36.843417400 128.093117100 297.257000000 0.014000000 0.014000000 0.016000001
1785473325.289999962 36.843419000 128.093120900 297.262000000 0.014000000 0.014000000 0.017000001
1785473325.785000086 36.843420600 128.093124600 297.253000000 0.014000000 0.014000000 0.017999999
1785473326.293999910 36.843422200 128.093128200 297.256000000 0.014000000 0.014000000 0.017000001
1785473326.783999920 36.843423900 128.093132300 297.262000000 0.014000000 0.014000000 0.015000000
1785473327.286999941 36.843425400 128.093136100 297.253000000 0.014000000 0.014000000 0.016000001
1785473327.776999950 36.843427000 128.093140100 297.243000000 0.014000000 0.014000000 0.017000001
1785473328.292000055 36.843428600 128.093143900 297.261000000 0.014000000 0.014000000 0.016000001
1785473328.779999971 36.843430000 128.093147700 297.264000000 0.014000000 0.014000000 0.016000001
1785473329.285000086 36.843431600 128.093151400 297.260000000 0.014000000 0.014000000 0.014000000
1785473329.778000116 36.843433100 128.093155100 297.251000000 0.015000000 0.015000000 0.015000000
1785473330.289999962 36.843434700 128.093158800 297.261000000 0.015000000 0.015000000 0.014000000
1785473330.786999941 36.843436100 128.093162600 297.264000000 0.014000000 0.014000000 0.013000000
1785473331.289000034 36.843437400 128.093166000 297.252000000 0.014000000 0.014000000 0.015000000
1785473331.799000025 36.843439000 128.093169800 297.277000000 0.014000000 0.014000000 0.015000000
1785473332.292000055 36.843440500 128.093173500 297.256000000 0.014000000 0.014000000 0.015000000
1785473332.773000002 36.843442500 128.093177200 297.251000000 0.014000000 0.014000000 0.013000000
1785473333.292999983 36.843444400 128.093181000 297.260000000 0.014000000 0.014000000 0.013000000
1785473333.788000107 36.843446000 128.093184100 297.266000000 0.014000000 0.014000000 0.013000000
1785473334.302000046 36.843447400 128.093187300 297.262000000 0.014000000 0.014000000 0.012000000
1785473334.799999952 36.843448800 128.093190800 297.257000000 0.014000000 0.014000000 0.013000000
1785473335.295000076 36.843450300 128.093194400 297.280000000 0.014000000 0.014000000 0.014000000
1785473335.790999889 36.843451800 128.093197800 297.264000000 0.014000000 0.014000000 0.014000000
1785473336.301000118 36.843453300 128.093201400 297.271000000 0.014000000 0.014000000 0.014000000
1785473336.790999889 36.843455000 128.093205300 297.274000000 0.014000000 0.014000000 0.013000000
1785473337.292999983 36.843456500 128.093209100 297.275000000 0.014000000 0.014000000 0.013000000
1785473337.785000086 36.843458100 128.093212900 297.279000000 0.014000000 0.014000000 0.013000000
1785473338.296000004 36.843459700 128.093216600 297.267000000 0.014000000 0.014000000 0.014000000
1785473338.785000086 36.843461100 128.093220100 297.275000000 0.014000000 0.014000000 0.014000000
1785473339.296000004 36.843462600 128.093223700 297.272000000 0.014000000 0.014000000 0.015000000
1785473339.779999971 36.843464000 128.093227300 297.301000000 0.015000000 0.015000000 0.017000001
1785473340.312999964 36.843465500 128.093231000 297.296000000 0.014000000 0.014000000 0.017999999
1785473340.798000097 36.843467000 128.093234700 297.292000000 0.015000000 0.015000000 0.020000000
1785473341.289999962 36.843468500 128.093238400 297.281000000 0.014000000 0.014000000 0.017999999
1785473341.799000025 36.843469700 128.093242100 297.279000000 0.015000000 0.015000000 0.020000000
1785473342.292999983 36.843471100 128.093245800 297.287000000 0.014000000 0.014000000 0.018999999
1785473342.779000044 36.843472700 128.093249700 297.274000000 0.015000000 0.015000000 0.020000000
1785473343.285000086 36.843474100 128.093253600 297.284000000 0.014000000 0.014000000 0.018999999
1785473343.792999983 36.843475500 128.093257500 297.323000000 0.016000001 0.016000001 0.023000000
1785473344.283999920 36.843477000 128.093261400 297.276000000 0.017000001 0.017000001 0.021000000
1785473344.773000002 36.843478500 128.093265300 297.271000000 0.016000001 0.016000001 0.020000000
1785473345.283999920 36.843479800 128.093269000 297.291000000 0.015000000 0.015000000 0.023000000
1785473345.789999962 36.843481400 128.093272900 297.265000000 0.016000001 0.016000001 0.028000001
1785473346.286999941 36.843482600 128.093276900 297.273000000 0.017000001 0.017000001 0.029999999
1785473346.769999981 36.843484100 128.093281100 297.248000000 0.015000000 0.015000000 0.025000000
1785473347.282999992 36.843485900 128.093285100 297.208000000 0.014000000 0.014000000 0.022000000
1785473347.776000023 36.843487500 128.093289000 297.197000000 0.021000000 0.021000000 0.032000002
1785473348.283999920 36.843488900 128.093293100 297.195000000 0.021000000 0.021000000 0.033000000
1785473348.769999981 36.843490800 128.093297000 297.168000000 0.018999999 0.018999999 0.028999999
1785473349.276999950 36.843492500 128.093300900 297.107000000 0.017000001 0.017000001 0.023000000
1785473349.773000002 36.843494300 128.093304800 297.087000000 0.017000001 0.017000001 0.025000000
1785473350.276000023 36.843496300 128.093308600 296.998000000 0.015000000 0.015000000 0.017000001
1785473350.776000023 36.843498300 128.093312800 296.969000000 0.015000000 0.015000000 0.017000001
1785473351.283999920 36.843500100 128.093316800 296.928000000 0.016000001 0.016000001 0.016000001
1785473351.773000002 36.843501900 128.093320900 296.884000000 0.016000001 0.016000001 0.016000001
1785473352.283999920 36.843503600 128.093324600 296.892000000 0.016000001 0.016000001 0.018999999
1785473352.769000053 36.843505500 128.093328300 296.817000000 0.016000001 0.016000001 0.017999999
1785473353.288000107 36.843507100 128.093332000 296.786000000 0.016000001 0.016000001 0.023000000
1785473353.772000074 36.843508700 128.093336000 296.849000000 0.020000000 0.020000000 0.029999999
1785473354.306999922 36.843510300 128.093339700 296.794000000 0.014000000 0.014000000 0.017000001
1785473354.766999960 36.843512100 128.093343700 296.810000000 0.015000000 0.015000000 0.018999999
1785473355.279000044 36.843513400 128.093347500 296.767000000 0.014000000 0.014000000 0.018999999
1785473355.769999981 36.843515200 128.093351500 296.797000000 0.014000000 0.014000000 0.020000000
1785473356.286999941 36.843516600 128.093355600 296.694000000 0.014000000 0.014000000 0.021000000
1785473356.769999981 36.843517800 128.093359700 296.687000000 0.014000000 0.014000000 0.026000001
1785473357.276999950 36.843519100 128.093363900 296.798000000 0.014000000 0.014000000 0.021000000
1785473357.780999899 36.843520100 128.093368300 296.754000000 0.014000000 0.014000000 0.028999999
1785473358.279000044 36.843521200 128.093372400 296.697000000 0.014000000 0.014000000 0.028000001
1785473358.765000105 36.843522200 128.093376300 296.692000000 0.014000000 0.014000000 0.028000001
1785473359.267999887 36.843523100 128.093380600 296.748000000 0.014000000 0.014000000 0.039999999
1785473359.779999971 36.843524100 128.093384700 296.640000000 0.014000000 0.014000000 0.052999999
1785473360.273000002 36.843525100 128.093389000 296.576000000 0.014000000 0.014000000 0.039000001
1785473360.782000065 36.843526000 128.093393400 296.552000000 0.014000000 0.014000000 0.043000001
1785473361.292000055 36.843527100 128.093397400 296.572000000 0.014000000 0.014000000 0.033000000
1785473361.805000067 36.843527900 128.093401800 296.504000000 0.014000000 0.014000000 0.037999999
1785473362.302000046 36.843528900 128.093405800 296.535000000 0.014000000 0.014000000 0.030999999
1785473362.789999962 36.843529700 128.093410200 296.532000000 0.014000000 0.014000000 0.028999999
1785473363.276999950 36.843530600 128.093414200 296.524000000 0.014000000 0.014000000 0.023000000
1785473363.767999887 36.843531400 128.093418200 296.520000000 0.014000000 0.014000000 0.025000000
1785473364.279000044 36.843532300 128.093422500 296.500000000 0.014000000 0.014000000 0.022000000
1785473364.767999887 36.843533000 128.093426500 296.512000000 0.014000000 0.014000000 0.022000000
1785473365.273999929 36.843533800 128.093430600 296.455000000 0.014000000 0.014000000 0.021000000
1785473365.773000002 36.843534600 128.093434600 296.411000000 0.014000000 0.014000000 0.028000001
1785473366.276999950 36.843535300 128.093438900 296.436000000 0.014000000 0.014000000 0.022000000
1785473366.765000105 36.843536200 128.093443000 296.437000000 0.014000000 0.014000000 0.027000001
1785473367.275000095 36.843536700 128.093447300 296.466000000 0.014000000 0.014000000 0.021000000
1785473367.763999939 36.843537400 128.093451000 296.410000000 0.016000001 0.016000001 0.035999998
1785473368.270999908 36.843538000 128.093455100 296.424000000 0.014000000 0.014000000 0.027000001
1785473368.776000023 36.843538600 128.093458800 296.403000000 0.015000000 0.015000000 0.034000002
1785473369.272000074 36.843539100 128.093462400 296.445000000 0.014000000 0.014000000 0.032000002
1785473369.773999929 36.843539700 128.093465700 296.414000000 0.014000000 0.014000000 0.028000001
1785473370.273999929 36.843540200 128.093469500 296.409000000 0.014000000 0.014000000 0.026000001
1785473370.769000053 36.843540700 128.093473000 296.409000000 0.014000000 0.014000000 0.026000001
1785473371.273999929 36.843541100 128.093476500 296.397000000 0.014000000 0.014000000 0.025000000
1785473371.767999887 36.843541500 128.093480000 296.399000000 0.014000000 0.014000000 0.025000000
1785473372.289999962 36.843542000 128.093483400 296.372000000 0.014000000 0.014000000 0.024000000
1785473372.766000032 36.843542400 128.093487300 296.369000000 0.014000000 0.014000000 0.023000000
1785473373.273000002 36.843543000 128.093490900 296.359000000 0.014000000 0.014000000 0.020000000
1785473373.778000116 36.843543400 128.093494700 296.335000000 0.014000000 0.014000000 0.026000001
1785473374.276999950 36.843543800 128.093498600 296.371000000 0.014000000 0.014000000 0.024000000
1785473374.775000095 36.843544200 128.093502300 296.362000000 0.014000000 0.014000000 0.023000000
1785473375.288000107 36.843544600 128.093506200 296.346000000 0.014000000 0.014000000 0.023000000
