x,y,z,yaw
13.2726,14.0390,0.0000,-1.223755
13.3529,13.8170,0.0000,-1.170606
13.4421,13.6061,0.0000,-1.172316
13.5402,13.3731,0.0000,-1.170607
13.6294,13.1622,0.0000,-1.205266
13.7186,12.9292,0.0000,-1.188682
13.8078,12.7072,0.0000,-1.188682
13.9059,12.4631,0.0000,-1.205266
13.9951,12.2300,0.0000,-1.089370
14.1111,12.0080,0.0000,-1.223754
14.1914,11.7861,0.0000,-1.170607
14.2805,11.5752,0.0000,-1.239068
14.3608,11.3422,0.0000,-1.172316
14.4589,11.1091,0.0000,-1.089369
14.5749,10.8871,0.0000,-1.223754
14.6552,10.6652,0.0000,-1.253131
14.7355,10.4210,0.0000,-1.135276
14.8336,10.2102,0.0000,-1.154571
14.9317,9.9882,0.0000,-1.154570
15.0298,9.7662,0.0000,-1.154571
15.1279,9.5443,0.0000,-1.188682
15.2171,9.3223,0.0000,-1.140255
15.3242,9.0893,0.0000,-1.188682
15.4134,8.8673,0.0000,-1.135277
15.5115,8.6564,0.0000,-1.172316
15.6096,8.4234,0.0000,-1.170606
15.6988,8.2125,0.0000,-1.068013
15.8148,8.0017,0.0000,-1.209199
15.8861,7.8130,0.0000,-1.223754
15.9664,7.5910,0.0000,-1.146198
16.0467,7.4135,0.0000,-1.154570
16.1448,7.1915,0.0000,-1.188682
16.2340,6.9696,0.0000,-1.239068
16.3143,6.7365,0.0000,-1.140255
16.4213,6.5034,0.0000,-1.172316
16.5194,6.2704,0.0000,-1.188682
16.6086,6.0484,0.0000,-1.170606
16.6978,5.8376,0.0000,-1.068013
16.8138,5.6267,0.0000,-1.068012
16.9297,5.4158,0.0000,-1.227708
17.0011,5.2161,0.0000,-1.170606
17.0903,5.0052,0.0000,-1.170606
17.1795,4.7943,0.0000,-1.188682
17.2598,4.5946,0.0000,-1.150841
17.3490,4.3948,0.0000,-1.150841
17.4382,4.1951,0.0000,-1.121457
17.5452,3.9731,0.0000,-1.223754
17.6255,3.7511,0.0000,-1.170606
17.7147,3.5403,0.0000,-1.170606
17.8039,3.3294,0.0000,-1.121457
17.9109,3.1075,0.0000,-1.209199
17.9823,2.9188,0.0000,-1.121457
18.0626,2.7523,0.0000,-1.165831
18.1339,2.5859,0.0000,-1.227708
18.2053,2.3861,0.0000,-1.170605
18.2945,2.1752,0.0000,-1.205265
18.3837,1.9422,0.0000,-1.205265
18.4729,1.7091,0.0000,-1.188681
18.5621,1.4872,0.0000,-1.172315
18.6602,1.2541,0.0000,-1.207023
18.7405,1.0432,0.0000,-1.150841
18.8297,0.8435,0.0000,-1.135276
18.9278,0.6326,0.0000,-1.121457
19.0348,0.4106,0.0000,-1.205265
19.1240,0.1776,0.0000,-1.115802
19.2489,-0.0777,0.0000,-1.140254
19.3559,-0.3107,0.0000,-1.154570
19.4540,-0.5327,0.0000,-1.127402
19.5700,-0.7768,0.0000,-1.234611
19.6592,-1.0321,0.0000,-1.089368
19.7752,-1.2540,0.0000,-1.144385
19.8911,-1.5093,0.0000,-1.188681
19.9803,-1.7313,0.0000,-1.154570
20.0784,-1.9532,0.0000,-1.205265
20.1676,-2.1863,0.0000,-1.089368
20.2836,-2.4082,0.0000,-1.089368
20.3995,-2.6302,0.0000,-1.109110
20.5155,-2.8633,0.0000,-1.205265
20.6047,-3.0963,0.0000,-1.154570
20.7028,-3.3183,0.0000,-1.109110
20.8188,-3.5513,0.0000,-1.140254
20.9258,-3.7844,0.0000,-1.154569
21.0239,-4.0063,0.0000,-1.135275
21.1221,-4.2172,0.0000,-1.101070
21.2291,-4.4281,0.0000,-1.154570
21.3272,-4.6500,0.0000,-1.140253
21.4342,-4.8831,0.0000,-1.098017
21.4967,-5.0052,0.0000,-1.098017
21.4878,-5.0052,0.0000,-1.098017
21.4967,-4.9941,0.0000,-1.098017
21.4878,-4.9941,0.0000,-1.098017
21.4967,-5.0052,0.0000,-1.098017
21.4967,-5.0052,0.0000,-1.098017
21.4967,-5.0052,0.0000,-1.098017
21.4967,-5.0052,0.0000,-1.098017
21.4878,-5.0052,0.0000,-1.098017
21.4878,-4.9941,0.0000,-1.098017
21.4878,-5.0052,0.0000,-1.098017
21.4878,-5.0052,0.0000,-1.121457
21.5145,-5.0607,0.0000,-1.078902
21.5859,-5.1938,0.0000,-1.188681
21.6840,-5.4380,0.0000,-1.101069
21.7910,-5.6488,0.0000,-1.154570
21.8892,-5.8708,0.0000,-1.098016
22.0140,-6.1150,0.0000,-1.173728
22.1211,-6.3702,0.0000,-1.060978
22.2638,-6.6255,0.0000,-1.049642
22.3976,-6.8585,0.0000,-1.070613
22.5492,-7.1360,0.0000,-1.078903
22.6919,-7.4023,0.0000,-1.046193
22.8525,-7.6798,0.0000,-1.188680
22.9595,-7.9461,0.0000,-1.004119
23.1290,-8.2125,0.0000,-1.053247
23.2807,-8.4788,0.0000,-1.136613
23.4144,-8.7674,0.0000,-1.069489
23.5482,-9.0115,0.0000,-1.087996
